"quasi"	"cmpcode"	"cmpdomain"
"The President’s early offer of engagement with Iran – quickly rebuffed by the regime – allowed the United States to expose Iranian intransigence and rally the international community as never before."	107	"1"
"Working with our European allies and with Russia and China, the administration gained unprecedented agreement for the toughest ever UN sanctions against Iran,"	107	"1"
"laying the foundation for additional national financial and energy sanctions imposed by the United States and other nations."	107	"1"
"As a result, Iran is now increasingly isolated and the regime faces crippling economic pressure – pressure that will only build over time."	102	"1"
"President Obama believes that a diplomatic outcome remains the best and most enduring solution."	107	"1"
"At the same time, he has also made clear that the window for diplomacy will not remain open indefinitely and that all options – including military force – remain on the table."	104	"1"
"But we have an obligation to use the time and space that exists now to put increasing pressure on the Iranian regime to live up to its obligations and rejoin the community of nations, or face the consequences."	107	"1"
"North Korea. President Obama will also continue to confront North Korea, another regime that ignores its international obligations by developing nuclear weapons and missile technology, with a stark choice: take verifiable steps toward denuclearization"	107	"1"
"or face increasing isolation and costs from the United States and the international community."	107	"1"
"That is why the administration worked with international partners to impose the harshest multilateral sanctions on North Korea in history."	107	"1"
"And it is why the President has made clear that the transfer of nuclear weapons or material by North Korea to states or non-state entities would be considered a grave threat to the United States and our allies, and we would hold North Korea accountable for the consequences of such action."	107	"1"
"Securing Loose Nuclear Materials. The President has led a global effort to secure all loose nuclear materials around the world,"	107	"1"
"hosting a nuclear security summit in Washington,"	107	"1"
"and making concrete progress in locking these materials down."	107	"1"
"This is an important goal because the prospect that al-Qaeda or another terrorist organization might acquire a nuclear device represents an immediate and extreme threat to global security."	107	"1"
"At the same time, the United States will continue to work with international partners to break up black markets,"	107	"1"
"detect and intercept nuclear materials in transit,"	107	"1"
"and use financial tools to disrupt this dangerous trade."	107	"1"
"Russia. Crucial to achieving all of these objectives has been, and will remain, expanded cooperation with Russia."	107	"1"
"The Cold War mentality represented by Mitt Romney’s identification of Russia as “our number one geopolitical foe” ignores the very real common interest we share with Russia in reducing nuclear stockpiles,"	107	"1"
"stopping additional proliferation by countries such as Iran and North Korea,"	107	"1"
"and preventing nuclear materials from falling into the hands of terrorists."	107	"1"
"The President’s “reset” policy toward Russia has produced significant cooperation in these areas, as well as in Russian support for the Northern Distribution Network that supplies our troops in Afghanistan."	107	"1"
"We support establishing permanent, normal trade relations with Russia because it would be good for the U.S. economy, for U.S. businesses, and for U.S. workers if we do."	107	"1"
"And securing Russia’s accession to the World Trade Organization is an important step toward encouraging Russia to follow a rules-based system"	107	"1"
", and to protecting the rights of American workers, farmers, ranchers, and firms."	107	"1"
"At the same time, we are candid with the Russians when we disagree."	0	"0"
"The administration will not put aside our differences but will raise them directly with the Russian government."	107	"1"
"And we will continue to strongly criticize Russian actions that we oppose, such as their support for the Assad regime in Syria."	104	"1"
"Countering Emerging Threats"	NA	NA
"As we have taken decisive steps to address today’s dangers from terrorism and to prevent future nuclear proliferation,"	104	"1"
"we have also sought to bolster homeland security and head off emerging challenges, ranging from cyber and biological threats to climate change and transnational crime."	104	"1"
"Cybersecurity. Cybersecurity threats represent one of the most serious potential national security, public safety, and economic challenges we face."	104	"1"
"The very technologies that empower us to lead and create also empower individual criminal hackers, organized criminal groups, terrorist networks, and other advanced nations to disrupt the critical infrastructure that is vital to our economy, commerce, public safety, and military."	104	"1"
"Defending against cyber threats requires networks that are secure, trustworthy, and resilient."	104	"1"
"The President and the administration have taken unprecedented steps to defend America from cyber attacks,"	104	"1"
"including creating the first military command dedicated to cybersecurity"	104	"1"
"and conducting a full review of the federal government’s efforts to protect our information and our infrastructure."	303	"3"
"We will continue to take steps to deter, prevent, detect, and defend against cyber intrusions by investing in cutting-edge research and development,"	411	"4"
"promoting cybersecurity awareness and digital literacy,"	411	"4"
"and strengthening private sector and international partnerships."	411	"4"
"President Obama has supported comprehensive cybersecurity legislation that would help business and government protect against risks of cyber attacks while also safeguarding the privacy rights of our citizens."	201	"2"
"And, going forward, the President will continue to take executive action to strengthen and update our cyber defenses."	104	"1"
"Biological Weapons. Other dangers pose direct and deadly risks to our health and well-being."	104	"1"
"The use of a lethal biological agent within a population center would threaten the lives of hundreds of thousands of people."	104	"1"
"That’s why President Obama outlined a National Strategy for Countering Biological Threats in 2009 to address the challenges from proliferation of biological weapons or their use by terrorists."	104	"1"
"We will continue to work at home with first responders and health officials to reduce the risks associated with unintentional or deliberate outbreaks of infectious disease."	104	"1"
"We will also continue our efforts with domestic and international partners to promote global health security and reinforce norms of safe and responsible conduct; obtain timely and accurate insight on current and emerging risks; take steps to reduce the potential for exploitation; expand our capability to prevent, attribute, and apprehend perpetrators of attacks;  and communicate with all stakeholders."	107	"1"
"And we will build on existing public and private-sector efforts to prevent intentional contamination of the food supply."	0	"0"
"Climate Change. The national security threat from climate change is real, urgent, and severe."	501	"5"
"The change wrought by a warming planet will lead to new conflicts over refugees and resources; new suffering from drought and famine;  catastrophic natural disasters;  and the degradation of vital ecosystems across the globe."	501	"5"
"That is why, in addition to undertaking measures to enhance energy independence and promote efficiency, clean energy, and renewable sources of power here at home,"	501	"5"
"the President and the Democratic Party have steadily worked to build an international framework to combat climate change."	107	"1"
"We will seek to implement agreements and build on the progress made during climate talks in Copenhagen, Cancun, and Durban, working to ensure a response to climate change policy that draws upon decisive action by all nations."	107	"1"
"Our goal is an effective, international effort in which all major economies commit to reduce their emissions,"	107	"1"
"nations meet their commitments in a transparent manner,"	107	"1"
"and the necessary financing is mobilized so that developing countries can mitigate the effects of climate change and invest in clean energy technologies."	107	"1"
"That is why the Obama administration has taken a leadership role in ongoing climate negotiations, working to ensure that other major economies like China and India commit to taking meaningful action."	107	"1"
"It is also why we have worked regionally to build clean energy partnerships in Asia, the Americas, and Africa."	107	"1"
"Transnational Crime. Transnational criminal networks also pose significant national security challenges."	605	"6"
"These networks continue to expand dramatically in size and scope, harming people worldwide, posing threats to stability,"	201	"2"
"and subverting government institutions through corruption."	304	"3"
"Transnational criminal organizations have accumulated unprecedented wealth and power through the drug trade, arms smuggling, human trafficking, and other illicit activities, penetrating legitimate financial systems and destabilizing commercial markets."	605	"6"
"They extend their reach by forming alliances with terrorist organizations, government officials, and some state security services."	NA	NA
"That’s why, in 2011, the Obama administration released a comprehensive Strategy to Combat Transnational Organized Crime."	605	"6"
"We are committed to a multidimensional approach that safeguards citizens,"	605	"6"
"breaks the financial strength of criminal and terrorist networks,"	605	"6"
"disrupts illicit trafficking networks,"	605	"6"
"fights government corruption,"	304	"3"
"strengthens the rule of law,"	201	"2"
"bolsters judicial systems,"	202	"2"
"and improves transparency."	202	"2"
"We have responded to this threat through aggressive targeting of the illicit financial infrastructure supporting cross-border criminal activity."	605	"6"
"And we will continue to coordinate with other nations and build their capacity to combat these threats."	107	"1"
"Strengthening Alliances, Expanding Partnerships, and Reinvigorating International Institutions"	NA	NA
"The greatest dangers we face – terrorism, nuclear proliferation, cyber and biological attacks, climate change, and transnational crime – cannot be solved by any one nation alone."	107	"1"
"Addressing these challenges requires broad and effective global cooperation."	107	"1"
"And President Obama and the  Democratic Party understand that this depends on close collaboration with our traditional allies,"	107	"1"
"cultivating partnerships with new centers of influence,"	107	"1"
"and strong U.S. leadership within international institutions."	107	"1"
"Europe. The cornerstone of our engagement with the world is our alliances, which had been badly damaged under the Bush administration."	107	"1"
"The President and the Democratic Party believe the foundation of global security remains our relationships with traditional allies in Europe and Asia, and our enduring commitments to their defense."	107	"1"
"That is why President Obama has worked to methodically strengthen our alliances there,"	107	"1"
"while pressing our allies to bear a greater share of the burden for tackling regional and global challenges."	107	"1"
"The President and the Democratic Party recognize America’s enduring interest in supporting peace and prosperity in Europe,"	106	"1"
"as well as bolstering the strength and vitality of NATO, which is critical to the security of the continent and beyond."	107	"1"
"A decade of military operations in Afghanistan has strengthened NATO’s fighting skills and enhanced its ability to cooperate at the political level."	107	"1"
"This proved critical to the alliance’s timely, unified, and effective response in Libya."	107	"1"
"Going forward, we need to further improve the ability of NATO countries to operate collectively."	107	"1"
"Modernizing the alliance will be challenging given fiscal constraints on both sides of the Atlantic."	107	"1"
"But as large-scale military involvement in Afghanistan winds down, NATO has an opportunity to focus on further developing the capabilities required to address 21st century challenges."	107	"1"
"Therefore, we will continue to urge our NATO allies to pool, share, and specialize their capabilities,"	107	"1"
"and to improve their capacity for effective coalition operations."	107	"1"
"Meanwhile, even as the presence of U.S. forces in Europe necessarily evolves, the United States will maintain its Article 5 collective security commitments to NATO"	107	"1"
"and will continue to leverage America’s comparative advantage in high-end military capabilities to ensure the defense of our allies."	104	"1"
"For example, the President is moving forward with a “phased adaptive approach” to European ballistic-missile defense that will protect both Europe and the United States from missile threats emanating from Iran and elsewhere."	104	"1"
"We believe that the United States and Russia can cooperate on missile defense,"	107	"1"
"but we have also made clear that we will move forward with our system, beginning with the steps we have taken to deploy it in Poland, Turkey, and Romania."	104	"1"
"Asia-Pacific. As we have sought to rebalance our foreign policy, we have also turned greater attention to strengthening our alliances and expanding our partnerships in the Asia-Pacific region."	107	"1"
"In part, this is in recognition that the United States has been, and always will be, a Pacific power."	107	"1"
"And, in part, it is a recognition that America’s future security and prosperity will be fundamentally interconnected with Asia given its status as the fastest growing economic region, with most of the world’s nuclear powers and about half of the world’s population."	104	"1"
"The President has therefore made a deliberate and strategic decision that the United States will play a larger and long-term role in shaping this region and its future."	107	"1"
"President Obama has made modernizing America’s defense posture across the Asia-Pacific a top priority."	104	"1"
"We remain committed to defending and deepening our partnerships with our allies in the region: Australia, Japan, New Zealand, the Philippines, South Korea, and Thailand."	107	"1"
"We will maintain a strong presence in Japan and on the Korean Peninsula to deter and defend against provocations by states like North Korea,"	104	"1"
"while enhancing our presence in Southeast Asia and in Australia."	104	"1"
"We will also expand our networks of security cooperation with other emerging partners throughout the region to combat terrorism, counter proliferation, provide disaster relief, fight piracy, and ensure maritime security, including cooperation in the South China Sea."	107	"1"
"And we will continue to invest in a long-term strategic partnership with India to support its ability to serve as a regional economic anchor and provider of security in the broader Indian Ocean region."	107	"1"
"Meanwhile, the President is committed to continuing efforts to build a cooperative relationship with China, while being clear and candid when we have differences."	107	"1"
"The world has a profound interest in the rise of a peaceful and prosperous China,"	101	"1"
"but China must also understand that it must abide by clear international standards and rules of the road."	107	"1"
"China can be a partner in reducing tensions on the Korean Peninsula, countering proliferation in Iran, confronting climate change, increasing trade, and resolving other global challenges."	107	"1"
"President Obama will continue to seek additional opportunities for cooperation with China, including greater communication between our militaries."	107	"1"
"We will do this even as we continue to be clear about the importance of the Chinese government upholding international economic rules regarding currency, export financing, intellectual property, indigenous innovation, and workers’ rights."	407	"4"
"We will consistently speak out for the importance of respecting the universal human rights of the Chinese people,"	201	"2"
"including the right of the Tibetan people to preserve their cultural and religious identity."	201	"2"
"And we remain committed to a one China policy, the Taiwan Relations Act, and the peaceful resolution of cross-Strait issues that is consistent with the wishes and best interests of the people of Taiwan."	201	"2"
"The Middle East. President Obama and the Democratic Party maintain an unshakable commitment to Israel’s security."	101	"1"
"A strong and secure Israel is vital to the United States not simply because we share strategic interests, but also because we share common values."	101	"1"
"For this reason, despite budgetary constraints, the President has worked with Congress to increase security assistance to Israel every single year since taking office, providing nearly $10 billion in the past three years."	101	"1"
"The administration has also worked to ensure Israel’s qualitative military edge in the region."	104	"1"
"And we have deepened defense cooperation – including funding the Iron Dome system – to help Israel address its most pressing threats, including the growing danger posed by rockets and missiles emanating from the Gaza Strip, Lebanon, Syria, and Iran."	101	"1"
"The President’s consistent support for Israel’s right to defend itself and his steadfast opposition to any attempt to delegitimize Israel on the world stage are further evidence of our enduring commitment to Israel’s security."	101	"1"
"It is precisely because of this commitment that President Obama and the Democratic Party seek peace between Israelis and Palestinians."	106	"1"
"A just and lasting Israeli-Palestinian accord, producing two states for two peoples, would contribute to regional stability and help sustain Israel’s identity as a Jewish and democratic state."	106	"1"
"At the same time, the President has made clear that there will be no lasting peace unless Israel’s security concerns are met."	104	"1"
"President Obama will continue to press Arab states to reach out to Israel."	107	"1"
"We will continue to support Israel’s peace treaties with Egypt and Jordan, which have been pillars of peace and stability in the region for many years."	107	"1"
"And even as the President and the Democratic Party continue to encourage all parties to be resolute in the pursuit of peace,"	106	"1"
"we will insist that any Palestinian partner must recognize Israel’s right to exist, reject violence, and adhere to existing agreements."	101	"1"
"Elsewhere in the region, President Obama is committed to maintaining robust security cooperation with Gulf Cooperation Council states and our other partners aimed at deterring aggression,"	107	"1"
"checking Iran’s destabilizing activities,"	104	"1"
"ensuring the free flow of commerce essential to the global economy"	407	"4"
", and building a regional security architecture to counter terrorism, proliferation, ballistic missiles, piracy, and other common threats."	104	"1"
"Jerusalem is and will remain the capital of Israel."	101	"1"
"The parties have agreed that Jerusalem is a matter for final status negotiations."	0	"0"
"It should remain an undivided city accessible to people of all faiths."	0	"0"
"The Americas. In the Americas, we have deepened our economic and security ties with countries throughout the hemisphere, from Canada and Mexico to Brazil and Chile and El Salvador."	107	"1"
"We have strengthened cooperation with Mexico, Colombia, and throughout Central America to combat narco-traffickers and criminal gangs that threaten their citizens and ours."	605	"6"
"We will also work to disrupt organized crime networks seeking to use the Caribbean to smuggle drugs into our country."	605	"6"
"As we collectively confront these challenges, we will continue to support the region’s security forces, border security, and police with the equipment, training, and technologies they need to keep their communities safe."	605	"6"
"We will improve coordination and share more information so that those who traffic in drugs and in human beings have fewer places to hide."	107	"1"
"And we will continue to put unprecedented pressure on cartel finances, including in the United States."	605	"6"
"Africa. We will continue to partner with African nations to combat al-Qaeda affiliates in places like Somalia and to bring to justice those who commit mass atrocities, like Joseph Kony."	107	"1"
"We have made great efforts to reduce the violence in Darfur and built international support for a successful referendum on South Sudan’s future."	107	"1"
"And in his first visit as President to the United Nations, President Obama advanced initiatives to strengthen UN peacekeeping capabilities in Africa."	107	"1"
"This includes providing equipment, training, and logistical support for UN and African Union missions in Darfur and Somalia."	107	"1"
"The President has also worked to help African nations grow their economies, and we have opened trade and investment opportunities across the continent."	407	"4"
"The United Nations. International institutions – most prominently the United Nations – have been a centerpiece of international order since the mid-20th century."	107	"1"
"And just as American leadership was essential to forging the architecture for international cooperation after World War II, the President and the Democratic Party are committed to modernizing its infrastructure for the 21st century"	107	"1"
"– working to reform international bodies"	107	"1"
"and strengthen national and multilateral capabilities to advance peace, security, and opportunity."	107	"1"
"We have restored America’s leadership at the UN by cooperating with our partners there when we can and respectfully disagreeing with them when we must, reversing the previous administration’s disdain for the UN."	107	"1"
"The President’s leadership at the UN has enabled us to make real progress on a number of top national security priorities, including getting Russia and China on board to implement the toughest UN sanctions ever on Iran and North Korea."	107	"1"
"Promoting Global Prosperity and Development"	NA	NA
"As the United States works with allies and partners to establish an international order that advances peace and prosperity, President Obama and the Democratic Party will continue to build three key pillars of American global leadership: a prosperous and inclusive economy,"	107	"1"
"our unsurpassed military strength,"	104	"1"
"and an enduring commitment to advancing universal values."	201	"2"
"To allow each American to pursue the opportunity upon which our prosperity depends, we are investing in the sources of our long-term economic strength:"	408	"4"
"access to a complete and competitive education for every American;"	506	"5"
"affordable health care so our people, businesses, and government are not constrained by rising costs;"	504	"5"
"training to allow our workers to adapt and win in a rapidly changing global economy;"	701	"7"
"transformations in the way we produce and use energy to reduce our dependence on fossil fuels and create new jobs and industry;"	416	"4"
"infrastructure that fuels commerce;"	410	"4"
"cutting edge developments in science and innovation that support our economy, defense, and technological leadership;"	411	"4"
"and making the hard decisions to cut our deficit and put our fiscal house in order."	414	"4"
"And, because a growing and open global economy serves as a source of opportunity for the American people and a source of strength for the United States, the President and the Democratic Party have coordinated our economic actions with other countries to address financial crises"	107	"1"
"and head off renewed cycles of boom and bust."	414	"4"
"We have reformed international institutions to give emerging economies a greater role and more responsibility."	107	"1"
"We have promoted trade that is free and fair."	407	"4"
"And we have supported global economic development."	408	"4"
"Abroad, just as we have at home, we have sought to build a new model for 21st century economic growth that is fair and in which every nation plays by the rules"	107	"1"
"– a model where workers’ rights are respected,"	701	"7"
"businesses compete on a level playing field,"	403	"4"
"and intellectual property and new technologies are protected."	201	"2"
"Currencies must be market-driven so no nation has an unfair advantage."	401	"4"
"Reforms must protect consumers from abuse and reflect a global commitment to end corruption."	403	"4"
"And we will continue to champion sustainable growth that includes the clean energy that creates green jobs and combats climate change."	416	"4"
"Addressing the Global Financial Crisis. Alongside our global partners, we took decisive actions to address the global financial crisis and have worked together to make the global economy and financial system more stable and secure."	107	"1"
"While Europe remains a significant risk to the global economy and while the problems there will not be solved overnight, Europe’s leaders have made clear they will do what is necessary to preserve financial stability in the Eurozone and have the collective ability to address their economic challenges."	408	"4"
"We have been and will continue to be in frequent contact with our European allies to discuss best practices and share valuable lessons from our own experience reversing our economic downturn, helping them chart the best way forward."	107	"1"
"As we continue to work with traditional centers of influence, we have also reached out to emerging economies to give them a greater voice and a greater stake in the global economy."	107	"1"
"We have made the G-20 the premier forum for international economic coordination in recognition of the fact that 21st century economic discussions must include countries like China, India, Indonesia, and Brazil."	107	"1"
"And, together, the nations of the G-20 brought the world economy back from the brink of another depression."	107	"1"
"Free and Fair Trade. We have also sought to promote free and fair trade."	407	"4"
"Because of the economic dynamism of the Asia-Pacific region, which is already home to more than half the global economy, expanding trade with that region is critical to creating jobs and opportunities for the American people."	407	"4"
"Building on the free trade agreement with South Korea that President Obama signed, we are working with our partners in the Asia-Pacific Economic Cooperation Forum to create a seamless regional economy,"	407	"4"
"promote green growth,"	416	"4"
"and coordinate regulatory reform."	403	"4"
"Alongside Australia, Brunei Darussalam, Chile, Malaysia, New Zealand, Peru, Singapore, and Vietnam, we are on track to finalize the Trans-Pacific Partnership, a historic high-standard agreement that will address new and emerging trade issues,"	107	"1"
"lower barriers to the free flow of trade and investment,"	407	"4"
"increase exports,"	407	"4"
"and create more American jobs."	701	"7"
"Exploring opportunities to shape the multilateral trading system to reflect the role and responsibility of major emerging markets in the global economy is a critical part of the President’s trade agenda."	408	"4"
"We will work to expand free and fair trade in the Americas as well."	407	"4"
"We already export more than three times as much to Latin America as we do to China, and we will pursue additional opportunities to expand commerce and promote shared prosperity."	407	"4"
"Last year the President signed free trade agreements with Panama and Colombia – agreements that will significantly boost U.S. exports and support thousands of jobs here at home – while protecting labor rights, the environment, and intellectual property."	407	"4"
"Because the Caribbean is an important region to our country, we will continue to support robust trade and economic relationships with our partners there."	407	"4"
"And, across the region, we are moving ahead with “open skies” agreements to expand opportunities for commercial aviation and to bring our people and businesses closer together."	407	"4"
"We have also worked to ensure that American businesses and workers are competing on an even footing with our international competitors, and we have not hesitated to take action."	407	"4"
"That’s why the Obama administration has brought trade cases against China at twice the rate of the previous administration"	406	"4"
"and recently set up a new Interagency Trade Enforcement Center, which substantially expands our ability to investigate and take action against unfair trade practices around the world."	407	"4"
"Advancing Global Development. President Obama recognizes that promoting global development is a strategic, economic, and moral imperative for the United States."	107	"1"
"Development expands markets for American products and creates American jobs."	407	"4"
"Strong and prosperous regional partners are critical to addressing global challenges,"	107	"1"
"ending regional conflicts,"	106	"1"
"and countering the spread of global criminal networks."	605	"6"
"And good governance and stability cannot take root, and basic human dignity cannot be protected, where poverty reigns and people lack access to the food, basic education, clean water, and medicine they need to survive."	201	"2"
"For these reasons, the President this year announced a new strategy toward sub-Saharan Africa that commits to promoting economic growth, including through increased trade and investment."	410	"4"
"They are also why we are providing robust trade and investment support to Africa and building a trade and investment partnership with the countries of East Africa – because we believe that the private sector will be the engine of prosperity in the developing world."	407	"4"
"The administration continues to work to promote opportunity and development in sub-Saharan Africa by improving the region’s trade competitiveness, encouraging economic diversification, and ensuring that the benefits from growth are broad-based."	410	"4"
"I HAVE NO CLUE WHAT TO DO WITH HIV/AIDS BELOW. I CODED WHAT I COULD BUT SOME OF THIS WILL PROBABLY END UP IN 000"	NA	NA
"Combating HIV/AIDS and Infectious Disease. Recognizing that health is a prerequisite for development, the President has made unprecedented progress in the global fight against HIV/AIDS and other infectious diseases."	705	"7"
"Building on the strong foundation created during the previous administration, the President’s Emergency Plan for AIDS Relief (PEPFAR) has expanded its prevention, care, and treatment programming."	504	"5"
"As a result, PEPFAR now has made significant investments in more than 30 countries, and we set a goal to roughly double the number of lifesaving anti-retroviral treatments we provide by the end of 2013."	504	"5"
"With his latest budget, the President is fulfilling his historic commitment to request $4 billion over three years for the Global Fund,"	705	"7"
"and the President remains committed to robust funding for PEPFAR and the Global Fund in the future."	504	"5"
"And President Obama lifted the 25-year ban that prevented non-citizens living with HIV from entering the United States, allowing the world’s largest group of HIV/AIDS researchers, policymakers, medical professionals, and advocates to convene in Washington to continue their efforts to improve prevention and treatment."	411	"4"
"Our efforts to combat HIV/AIDS are part of a broader commitment to address the challenges posed by infectious disease."	705	"7"
"Over the past four years, the administration has leveraged billions of dollars in commitments from donors to meet the demand for new vaccines, making it possible to immunize millions of children and prevent premature deaths."	705	"7"
"Ensuring Food Security. The President and the Democratic Party believe that true development requires much more than delivering aid – it requires building the capacity of governments and peoples so that assistance is no longer needed."	202	"2"
"That is why the administration through its Feed the Future initiative has, with the G-8 and other countries, mobilized more than $22 billion for a global food security effort aimed at building the capacity of nations to feed themselves."	706	"7"
"This year, the President launched the next phase of this global effort – a major new food security partnership to reduce hunger and lift tens of millions of people from poverty across Africa."	706	"7"
"These efforts partner with African countries to improve nutrition for children,"	706	"7"
"mitigate risks from volatile food prices,"	403	"4"
"increase private capital investments,"	408	"4"
"expand access to technologies and information required to boost food production,"	411	"4"
"and provide greater assistance to countries that implement agricultural reforms."	703	"7"
"Responding to Humanitarian Crises. Together with the American people and the international community, we will continue to respond to humanitarian crises around the globe."	107	"1"
"We will come to the aid of countries during their times of need, just as we did following the 2011 earthquake, tsunami, and Fukushima nuclear disaster in Japan."	107	"1"
"And as we did in the aftermath of Haiti’s catastrophic earthquake in January 2010, we will provide critical aid to countries facing devastating circumstances to meet their acute short-term needs and foster long-term recovery."	107	"1"
"The President led an unprecedented international effort in response to Haiti’s natural disaster, committing over $3.1 billion to relief, reconstruction, and recovery, and launching a multifaceted effort to improve health, promote food security, and strengthen economic security."	107	"1"
"While major challenges remain, President Obama has supported a sustained commitment to Haiti’s reconstruction, and the administration has continued to assist in Haiti’s development."	107	"1"
"Maintaining the Strongest Military in the World"	NA	NA
"America’s unrivaled military capabilities represent a second core pillar of our global leadership."	104	"1"
"After more than a decade of war, we have an opportunity to retool our armed forces and our defense strategy to ensure we both maintain the world’s most capable military and adapt to the challenges of the 21st century."	104	"1"
"The President and the Democratic Party understand that we have a special obligation to every soldier, sailor, airman, Marine, and Coast Guardsman who puts their life on the line for our nation."	104	"1"
"We must send them into harm’s way only when it’s absolutely necessary."	105	"1"
"When we do, we must ensure they have the equipment and the support that they need to get the job done."	104	"1"
"And we have to take care of our troops, their families, and our veterans when they come home."	104	"1"
"Eleven years of continuous military operations and repeated deployments to Iraq and Afghanistan have stretched our forces and strained their families."	105	"1"
"Going forward, our troops will face fewer deployments, allowing them more time to train and ensuring that they are ready for the full range of missions they may have to face."	104	"1"
"In our current fiscal environment, we must also make tough budgetary decisions across the board – and that includes within the defense budget."	105	"1"
"The Budget Control Act enacted by Congress last year, with the support of Republicans and Democrats alike, mandates reductions in federal spending, including defense spending."	105	"1"
"The administration has worked with Congress to make these decisions, which has been a strategy-driven process."	105	"1"
"As we look beyond the wars in Iraq and Afghanistan – and the conclusion of long-term nation-building with large military footprints – we will be able to ensure our security with a more agile and more flexible force."	104	"1"
"At the same time, we will continue to emphasize forward engagement in critical regions,"	104	"1"
"while enhancing robust security partnerships to share the burden."	107	"1"
"And we will continue to get rid of outdated Cold War-era systems so that we can invest in cutting-edge technologies and maintain a versatile set of capabilities required to execute a wide range of military missions."	105	"1"
"Advancing Universal Values"	NA	NA
"America’s leadership extends beyond our economic prosperity and military might – it is also rooted in our enduring commitment to advancing a core set of universal values."	201	"2"
"These include an individual’s freedom to speak their mind, assemble without fear, have access to information, worship as they please, and choose their own leaders."	201	"2"
"They also include dignity, tolerance, and equality among all people, and the fair and equitable administration of justice."	201	"2"
"The United States was founded upon a belief in these values, and people of every race, region, and religion around the globe have claimed these principles as their own."	201	"2"
"The President and the Democratic Party believe that nations that embrace these values for their citizens are ultimately more prosperous, peaceful, and friendly to the United States than those that do not."	201	"2"
"Staying True to Our Values at Home. We must always seek to uphold these values at home, not just when it is easy, but, more importantly, when it is hard."	601	"6"
"Advancing our interests may involve new actions and policies to confront threats like terrorism, but the President and the Democratic Party believe these practices must always be in line with our Constitution,"	203	"2"
"preserve our people’s privacy and civil liberties,"	201	"2"
"and withstand the checks and balances that have served us so well."	202	"2"
"That is why the President banned torture without exception in his first week in office."	201	"2"
"That is why we are reforming military commissions to bring them in line with the rule of law."	202	"2"
"That is why we are substantially reducing the population at Guantánamo Bay without adding to it."	201	"2"
"And we remain committed to working with all branches of government to close the prison altogether because it is inconsistent with our national security interests and our values."	201	"2"
"Standing With Those Demanding Greater Freedom. As we continue to perfect our union here at home, setting an example for others to follow, we will also continue to champion universal rights abroad."	201	"2"
"We recognize that different cultures and traditions give life to these values in distinct ways,"	201	"2"
"and each country will inevitably chart its own course."	103	"1"
"America will not impose any system of government on another country."	103	"1"
"But we also know that the sovereignty of nations cannot strangle the liberty of individuals."	201	"2"
"So as people around the world yearn for greater freedom, we will continue to support progress toward more accountable, democratic governance"	202	"2"
"and the exercise of universal rights."	201	"2"
"We will do so through a variety of means: by speaking out for universal rights,"	201	"2"
"bolstering fragile democracies and civil society,"	202	"2"
"and supporting the dignity that comes with development."	107	"1"
"Across the Middle East and North Africa, we have stood with the people demanding political change and seeking their rights during the Arab Spring."	201	"2"
"Since the beginning of the protests in Tunisia, the United States has consistently opposed violence against innocent civilians,"	201	"2"
"supported a set of universal rights for the people of the region,"	201	"2"
"and supported processes of political and economic reform."	202	"2"
"When the Egyptian people flooded Tahrir Square in Cairo demanding democracy, the administration actively engaged the Egyptian government, military, and people in support of a transition away from decades of dictatorship and towards democracy."	202	"2"
"In Libya, we built an international coalition and intervened alongside NATO and other partner nations to protect the Libyan people and support them as they ended Muammar Qadhafi’s brutal reign."	107	"1"
"In Iran, President Obama spoke out in support of the prodemocracy protestors and imposed human rights sanctions on the Iranian government."	202	"2"
"In Yemen, we worked with Gulf Cooperation Council states to facilitate a peaceful transition of power."	202	"2"
"And in Syria, we have led the international community to politically and economically isolate the regime, to increase pressure on President Assad to step down,"	107	"1"
"and to provide assistance to unify the Syrian opposition in order to enable a stable transition."	202	"2"
"Moving forward, we will work to hasten the end of the Assad regime and support a political transition to a stable and democratic Syria."	202	"2"
"We will continue to support the consolidation of democratic transitions in Egypt, Libya, Tunisia, and Yemen."	202	"2"
"And we will engage governments and civil society across the region on behalf of genuine efforts to promote political and economic reforms that are responsive to the people of the region."	202	"2"
"The Arab Spring represents the world’s most sweeping recent movement toward democracy, but it is not an isolated case."	202	"2"
"Across the globe, people are demanding more from their governments – and, when they do, they will continue to find support and partnership in the United States."	202	"2"
"For example, in Burma, we successfully employed a combination of sanctions and engagement to encourage the government to open up political space and release political prisoners."	202	"2"
"Our historic opening to Burma will continue to incentivize a democratic transition, a deeper engagement with the United States, and national reconciliation among Burma’s many different ethnic groups."	202	"2"
"And because human rights violations persist, we will continue to speak clearly about the additional steps that must be taken for the government of Burma to have a better relationship with the United States."	201	"2"
"In Africa, the administration engaged to ensure a legitimate transfer of power in Cote d’Ivoire, supported the independence of South Sudan, and remains actively involved in resolving the issues between Sudan and South Sudan."	202	"2"
"In the Americas, we see vibrant democracies in countries from Mexico to Brazil and Costa Rica to Chile."	202	"2"
"We have also seen historic peaceful transfers of power in places like El Salvador and Uruguay."	202	"2"
"Yet despite the region’s democratic progress, stark inequalities in political and economic power endure."	201	"2"
"We will continue to press for more transparent and accountable governance."	202	"2"
"And we will promote greater freedom in Cuba and Venezuela until all their citizens enjoy the universal rights they deserve."	201	"2"
