"quasi"	"cmpcode"	"cmpdomain"
"Never again will we sit on the sidelines, or stand in the way of collective action to tackle this global challenge."	501	"5"
"Getting our own house in order is only a first step."	501	"5"
"We will invest in efficient and clean technologies at home while using our assistance policies and export promotions to help developing countries preserve biodiversity, curb deforestation, and leapfrog the carbonenergy-intensive stage of development."	501	"5"
"We will reach out to the leaders of the biggest carbon emitting nations and ask them to join a new Global Energy Forum that will lay the foundation for the next generation of climate protocols."	501	"5"
"China has replaced America as the world’s largest emitter of greenhouse gases."	107	"1"
"Clean energy development must be a central focus in our relationships with major countries in Europe and Asia."	107	"1"
"We need a global response to climate change that includes binding and enforceable commitments to reducing emissions, especially for those that pollute the most: the United States, China, India, the European Union, and Russia."	501	"5"
"This challenge is massive, but rising to it will also bring new benefits to America."	501	"5"
"By 2050, global demand for low- carbon energy could create an annual market worth $500 billion."	501	"5"
"Meeting that demand would open new frontiers for American entrepreneurs and workers."	401	"4"
"Seizing the Opportunity"	NA	NA
"It is time for a new generation to tell the next great American story."	501	"5"
"If we act with boldness and foresight, we will be able to tell our grandchildren that this was the time we confronted climate change and secured the weapons that could destroy the human race."	501	"5"
"This was the time we defeated global terrorists and brought opportunity to forgotten corners of the world."	106	"1"
"This was the time when we helped forge peace in the Middle East."	106	"1"
"This was the time when we renewed the America that has led generations of weary travelers from all over the world to find opportunity and liberty and hope on our doorstep."	601	"6"
"It was not all that long ago that farmers in Venezuela and Indonesia welcomed American doctors to their villages and hung pictures of John F. Kennedy on their living room walls, when millions waited every day for a letter in the mail that would grant them the privilege to come to America to study, work, live, or just be free."	601	"6"
"We can be this America again."	606	"6"
"This is our moment to renew the trust and faith of our people– and all people–in an America that battles immediate evils, promotes an ultimate good, and leads the world once more."	606	"6"
"III. Renewing the American Community"	NA	NA
"In local platform hearings around the country and the world, Americans talked of the need for compassion, empathy, a commitment to our values, and the importance of being united in order to take on the challenges and opportunities of the new century."	601	"6"
"They sounded the same themes we have heard since the campaign began, whether in town halls in Nevada, policy roundtables in Philadelphia, or online gatherings held by Democrats Abroad."	601	"6"
"They said that they valued Barack Obama’s message that alongside Americans’ famous individualism, there’s another ingredient in the American saga: a belief that we are connected to each other."	601	"6"
"We could all choose to focus on our own concerns and live our lives in a way that tries to keep our individual stories separate from the larger story of America."	601	"6"
"But that is not who we are."	601	"6"
"That is not our American story."	601	"6"
"If there’s a child on the south side of Chicago who can’t read, that matters to us, even if it’s not our child."	706	"7"
"Similarly, if there’s a senior citizen in Elko, Nevada who has to choose between medicine and the rent, that makes our lives poorer, even if it’s not our grandmother."	706	"7"
"Because it is only when we join together in something larger than ourselves that we can write the next great chapter in America’s story."	601	"6"
"Service"	NA	NA
"The future of our country will be determined not only by our government and our policies but through the efforts of the American people."	202	"2"
"That is why we will ask all Americans to be actively involved in meeting the challenges of the new century."	202	"2"
"In this young century, our military has answered the call to serve, even as that call has come too often."	104	"1"
"We must now make it possible for all citizens to serve."	104	"1"
"We will expand AmeriCorps, double the size of the Peace Corps, enable more to serve in the military, create new opportunities for international service, integrate service into primary education, and create new opportunities for experienced and retired persons to serve."	104	"1"
"And if you invest in America, America will invest in you: we will increase support for service-learning, establish tax incentives for college students who serve, and create scholarships for students who pledge to become teachers."	402	"4"
"We will use the Internet to better match volunteers to service opportunities."	411	"4"
"In these ways, we will unleash the power of service to meet America’s challenges in a uniquely American way."	601	"6"
"Immigration"	NA	NA
"America has always been a nation of immigrants."	705	"7"
"Over the years, millions of people have come here in the hope that in America, you can make it if you try."	705	"7"
"Each successive wave of immigrants has contributed to our country’s rich culture, economy and spirit."	607	"6"
"Like the immigrants that came before them, today’s immigrants will shape their own destinies and enrich our country."	607	"6"
"Nonetheless, our current immigration system has been broken for far too long."	705	"7"
"We need comprehensive immigration reform, not just piecemeal efforts."	705	"7"
"We must work together to pass immigration reform in a way that unites this country, not in a way that divides us by playing on our worst instincts and fears."	607	"6"
"We are committed to pursuing tough, practical, and humane immigration reform in the first year of the next administration."	607	"6"
"We cannot continue to allow people to enter the United States undetected, undocumented, and unchecked."	705	"7"
"The American people are a welcoming and generous people, but those who enter our country’s borders illegally, and those who employ them, disrespect the rule of the law."	605	"6"
"We need to secure our borders, and support additional personnel, infrastructure, and technology on the border and at our ports of entry."	605	"6"
"We need additional Customs and Border Protection agents equipped with better technology and real-time intelligence."	605	"6"
"We need to dismantle human smuggling organizations, combating the crime associated with this trade."	605	"6"
"We also need to do more to promote economic development in migrant-sending nations, to reduce incentives to come to the United States illegally."	107	"1"
"And we need to crack down on employers who hire undocumented immigrants."	605	"6"
"It’s a problem when we only enforce our laws against the immigrants themselves, with raids that are ineffective, tear apart families, and leave people detained without adequate access to counsel."	605	"6"
"We realize that employers need a method to verify whether their employees are legally eligible to work in the United States, and we will ensure that our system is accurate, fair to legal workers, safeguards people’s privacy, and cannot be used to discriminate against workers."	605	"6"
"We must also improve the legal immigration system, and make our nation’s naturalization process fair and accessible to the thousands of legal permanent residents who are eager to become full Americans."	605	"6"
"We should fix the dysfunctional immigration bureaucracy that hampers family reunification, the cornerstone of our immigration policy for years."	603	"6"
"Given the importance of both keeping families together and supporting American businesses, we will increase the number of immigration visas for family members of people living here and for immigrants who meet the demand for jobs that employers cannot fill, as long as appropriate labor market protections and standards are in place."	603	"6"
"We will fight discrimination against Americans who have always played by our immigration rules but are sometimes treated as if they had not."	706	"7"
"For the millions living here illegally but otherwise playing by the rules, we must require them to come out of the shadows and get right with the law."	605	"6"
"We support a system that requires undocumented immigrants who are in good standing to pay a fine, pay taxes, learn English, and go to the back of the line for the opportunity to become citizens."	705	"7"
"They are our neighbors, and we can help them become full tax-paying, law-abiding, productive members of society."	705	"7"
"Hurricane Katrina"	NA	NA
"For many in America, Hurricane Katrina conjures up the memory of a time when America’s government failed its citizens."	305	"3"
"When the winds blew and the floodwaters came, we learned that for all of our wealth and power, something wasn’t right with Washington."	305	"3"
"Our government’s response during Hurricane Katrina is a national shame–and yet three years later, the government has still failed to keep its promise to rebuild."	305	"3"
"The people of New Orleans and the Gulf Coast are heroes for returning and rebuilding, and they shouldn’t face these challenges alone."	305	"3"
"We will partner with the people of the Gulf Coast to assist the victims of Hurricane Katrina and restore the region economically."	305	"3"
"We will create jobs and training opportunities for returning and displaced workers as well as contracting opportunities for local businesses to help create stronger, safer, and more equitable communities."	503	"5"
"We will increase funding for affordable housing and home ownership opportunities for returning families, workers, and residents moving out of unsafe trailers."	504	"5"
"We will reinvest in infrastructure in New Orleans: we will construct levees that work, fight crime by rebuilding local police departments and courthouses, invest in hospitals, and rebuild the public school system."	504	"5"
"We also commit to the rebuilding and restoration of the Iowa communities affected by the floods of 2008."	503	"5"
"Preventing and Responding to Future Catastrophes"	NA	NA
"We will also work to prevent future catastrophic response failures, whether the emergency comes from hurricanes, earthquakes, floods, tornadoes, wild fires, drought, bridge collapses, or any other natural or man-made disaster."	305	"3"
"Maintaining our levees and dams is not pork barrel spending—it is an urgent priority."	303	"3"
"We will fix governmental agencies like the Federal Emergency Management Agency, ensure that they are staffed with professionals, and create integrated communication and response plans."	303	"3"
"We will reform the Small Business Administration bureaucracy, and develop a real National Response Plan."	303	"3"
"We will develop a National Catastrophic Insurance Fund to offer an affordable insurance mechanism for high-risk catastrophes that no single private insurer can cover by itself for fear of bankruptcy."	503	"5"
"This will allow states and territories to deal comprehensively with the economic dislocation of natural disasters."	503	"5"
"Stewardship of Our Planet and Natural Resources"	NA	NA
"Global climate change is the planet’s greatest threat, and our response will determine the very future of life on this earth."	501	"5"
"Despite the efforts of our current Administration to deny the science  of climate change and the need to act, we still believe that America can be earth’s best hope."	305	"3"
"We will implement a market-based cap and trade system to reduce carbon emissions by the amount scientists say is necessary to avoid catastrophic change and we will set interim targets along the way to ensure that we meet our goal."	501	"5"
"We will invest in advanced energy technologies, to build the clean energy economy and create millions of new, good “Green Collar” American jobs."	501	"5"
"Because the environment is a truly global concern, the United States must be a leader in combating climate change around the world, including exporting climate-friendly technologies to developing countries."	501	"5"
"We will use innovative measures to dramatically improve the energy efficiency of buildings, including establishing a grant program for early adopters and providing incentives for energy conservation."	501	"5"
"We will encourage local initiatives, sustainable communities, personal responsibility, and environmental stewardship and education nationwide."	501	"5"
"We will help local communities in the American West preserve water to meet their fast growing needs."	501	"5"
"We support a comprehensive solution for restoring our national treasures—such as the Great Lakes, Everglades, and Chesapeake Bay—including expanded scientific research and protections for species and habitats there."	501	"5"
"We will reinvigorate the Environmental Protection Agency so that we can work with communities to reduce air and water pollution and protect our children from environmental toxins, and never sacrifice science to politics."	501	"5"
"We will protect Nevada and its communities from the high-level nuclear waste dump at Yucca Mountain, which has not been proven to be safe by sound science."	501	"5"
"We will restore the “polluter pays” principle to fund the cleanup of the most polluted sites, so that those who cause environmental problems pay to fix them."	501	"5"
"Federal Lands"	NA	NA
"We will create a new vision for conservation that works with local communities to conserve our existing publicly-owned lands while dramatically expanding investments in conserving and restoring forests, grasslands, and wetlands across America for generations to come."	501	"5"
"Unlike the current Administration, we will reinvest in our nation’s forests by providing federal agencies with resources to reduce the threat of wildland fires, promote sustainable forest product industries for rural economic development and ensure that national resources are in place to respond to catastrophic wildland fires."	305	"3"
"We will treat our national parks with the same respect that millions of families show each year when they visit."	502	"5"
"We will recognize that our parks are national treasures, and will ensure that they are protected as part of the overall natural system so they are here for generations to come."	502	"5"
"We are committed to conserving the lands used by hunters and anglers, and we will open millions of new acres of land to public hunting and fishing."	502	"5"
"Metropolitan and Urban Policy"	NA	NA
"We believe that strong cities are the building blocks of strong regions, and strong regions are essential for a strong America."	411	"4"
"To build vibrant and diverse cities and regions, we support equitable development strategies that create opportunities for those traditionally left behind by economic development efforts."	411	"4"
"For the past eight years, the current Administration has ignored urban areas."	305	"3"
"We look forward to greater partnership with urban America."	303	"3"
"We will strengthen federal commitment to cities, including by creating a new White House Office on Urban Policy and fully funding the Community Development Block Grant."	301	"3"
"We support community-based initiatives, such as micro-loans, business assistance centers, community economic development corporations, and community development financial institutions."	301	"3"
"To help regional business development we will double federal funding for basic research, expand the deployment of broadband technology, increase access to capital for businesses in underserved areas, create a national network of public-private business incubators, and provide grants to support regional innovation clusters."	NA	NA
"Since businesses can only function when workers can get to their place of employment, we will invest in public transportation including rail, expand transportation options for low- income communities, and strengthen core infrastructure like our roads and bridges."	411	"4"
"We will provide cities the support they need to perform public safety and national security functions, reinvest in Community Oriented Policing Services, and keep children off the streets by supporting expanded after- school and summer opportunities."	706	"7"
"Finally, we will work to make cities greener and more livable by training employees to work in skilled clean technologies industries, improving the environmental efficiency of city buildings, and taking smart growth principles into account when designing transportation."	501	"5"
"Firearms"	NA	NA
"We recognize that the right to bear arms is an important part of the American tradition, and we will preserve Americans’ Second Amendment right to own and use firearms."	203	"2"
"We believe that the right to own firearms is subject to reasonable regulation, but we know that what works in Chicago may not work in Cheyenne."	203	"2"
"We can work together to enact and enforce commonsense laws and improvements – like closing the gun show loophole, improving our background check system, and reinstating the assault weapons ban, so that guns do not fall into the hands of terrorists or criminals."	203	"2"
"Acting responsibly and with respect for differing views on this issue, we can both protect the constitutional right to bear arms and keep our communities and our children safe."	203	"2"
"Faith"	NA	NA
"We honor the central place of faith in our lives."	603	"6"
"Like our Founders, we believe that our nation, our communities, and our lives are made vastly stronger and richer by faith and the countless acts of justice and mercy it inspires."	603	"6"
"We believe that change comes not from the top-down, but from the bottom-up, and that few are closer to the people than our churches, synagogues, temples, and mosques."	603	"6"
"To face today’s challenges–from saving our planet to ending poverty— we need all hands on deck."	603	"6"
"Faith-based groups are not a replacement for government or secular non-profit programs; rather, they are yet another sector working to meet the challenges of the 21st century."	603	"6"
"We will empower grassroots faith-based and community groups to help meet challenges like poverty, ex- offender reentry, and illiteracy."	603	"6"
"At the same time, we can ensure that these partnerships do not endanger First Amendment protections – because there is no conflict between supporting faith-based institutions and respecting our Constitution."	203	"2"
"We will ensure that public funds are not used to proselytize or discriminate."	402	"4"
"We will also ensure that taxpayer dollars are only used on programs that actually work."	402	"4"
"The Arts"	NA	NA
"Investment in the arts is an investment in our creativity and cultural heritage, in our diversity, in our communities, and in our humanity."	502	"5"
"We support art in schools and increased public funding for the National Endowment for the Arts and the National Endowment for the Humanities."	502	"5"
"We support the cultural exchange of artists around the world, spreading democracy and renewing America’s status as a cultural and artistic center."	502	"5"
"Americans with Disabilities"	NA	NA
"We will once again reclaim our role as world leaders in protecting the rights of people with disabilities."	705	"7"
"We will lead the United States in ratifying the U.N. Convention on the Rights of Persons with Disabilities, the first human rights treaty approved in the United Nations in the 21 st century."	705	"7"
"We will ensure there is sufficient funding to empower Americans with disabilities to succeed in school and beyond."	705	"7"
"We will fully fund and increase staffing for the Equal Employment Opportunity Commission."	705	"7"
"We will restore dignity for Americans with disabilities by signing the Community Choice Act into law, which will allow them the choice of living in their communities rather than being warehoused in nursing homes or other institutions."	705	"7"
"Children and Families"	NA	NA
"If we are to renew America, we must do a better job of investing in the next generation of Americans."	603	"6"
"For parents, the first and most sacred responsibility is to support our children: setting an example of excellence, turning off the TV, and helping with the homework. But we must also support parents as they strive to raise their children in a new era."	603	"6"
"We must make it easier for working parents to spend time with their families when they need to."	603	"6"
"We will make an unprecedented national investment to guarantee that every child has access to high-quality early education, including investments in Pre-K, Head Start, and Early Head Start, and we will help pay for child care."	706	"7"
"We will ensure that every child has health insurance, invest in playgrounds to promote healthy and active lifestyles, and protect children from lead poisoning in their homes and toys."	706	"7"
"Improving maternal health also improves children’s health, so we will provide access to home visits by medical professionals to low-income expectant first-time mothers."	706	"7"
"We must protect our most vulnerable children, by supporting and supplementing our struggling foster care system, enhancing adoption programs for all caring parents, and protecting children from violence and neglect."	603	"6"
"Online and on TV, we will give parents tools to block content they find objectionable."	603	"6"
"We also must recognize that caring for family members and managing a household is real and valuable work."	603	"6"
"Fatherhood"	NA	NA
"Too many fathers are missing–missing from too many lives and too many homes."	603	"6"
"Children who grow up without a father are five times more likely to live in poverty and are more likely to  commit crime, drop out of school, abuse drugs, and end up in prison."	603	"6"
"We need more fathers to realize that responsibility does not end at conception."	603	"6"
"We need them to understand that what makes a man is not the ability to have a child–it’s the courage to raise one."	603	"6"
"We will support fathers by providing transitional training to get jobs, removing tax penalties on married families, and expanding maternity and paternity leave."	603	"6"
"We will reward those who are responsibly supporting their children by giving them a tax credit and we will crack down on men who avoid child support payments and ensure those payments go directly to families instead of bureaucracies."	603	"6"
"Seniors"	NA	NA
"We will protect and strengthen Medicare by cutting costs, protecting seniors from fraud, and fixing Medicare’s prescription drug program."	706	"7"
"We will repeal the prohibition on negotiating prescription drug prices, ban drug companies from paying generic producers to refrain from entering drug markets, and eliminate drug company interference with generic competition–and we will dedicate all of the savings from these measures towards closing the donut hole."	605	"6"
"We will end special preferences for insurance companies and private plans like Medicare Advantage to force them to compete on a level playing field."	403	"4"
"We will address the challenges that older Americans who are not yet eligible for Medicare face in finding affordable and quality health insurance."	706	"7"
"We will take steps to ensure that our seniors have meaningful long-term care options that are consistent with their individual needs, including the option of home care."	706	"7"
"We believe that we must pay caregivers a fair wage and train more nurses and health care workers so as to improve the availability and quality of long-term care."	504	"5"
"We must reform the financing of long-term care to ease the burden on seniors and their families."	504	"5"
"We will safeguard Social Security."	504	"5"
"We will develop new retirement plans and pension protections that will give Americans a secure, portable way to save for retirement."	402	"4"
"We will ensure a safe and dignified retirement."	706	"7"
"We will work to end abuse of the elderly."	706	"7"
"We will safeguard from discrimination those who choose to work past the age of 65."	706	"7"
"Choice"	NA	NA
"The Democratic Party strongly and unequivocally supports Roe v. Wade and a woman’s right to choose a safe and legal abortion, regardless of ability to pay, and we oppose any and all efforts to weaken or undermine that right."	706	"7"
"The Democratic Party also strongly supports access to comprehensive affordable family planning services and age-appropriate sex education which empower people to make informed choices and live healthy lives."	603	"6"
"We also recognize that such health care and education help reduce the number of unintended pregnancies and thereby also reduce the need for abortions."	603	"6"
"The Democratic Party also strongly supports a woman’s decision to have a child by ensuring access to and availability of programs for pre- and post-natal health care, parenting skills, income support, and caring adoption programs."	706	"7"
"Criminal Justice"	NA	NA
"As Democrats, we are committed to being smart on crime."	605	"6"
"That means being tough on violent crime, funding strategic, and effective community policing, and holding offenders accountable, and it means getting tough on the root causes of crime by investing in successful crime prevention, including proven initiatives that get youth and nonviolent offenders back on track."	605	"6"
"We will support communities as they work to save their residents from the violence that plagues our streets."	606	"6"
"We will reverse the policy of cutting resources for the brave men and women who protect our communities every day."	605	"6"
"At a time when our nation’s officers are being asked both to provide traditional law enforcement services and to help protect the homeland, taking police off of the street is neither tough nor smart; we reject this disastrous approach."	605	"6"
"We support and will restore funding to our courageous police officers and will ensure that they are equipped with the best technology, equipment, and innovative strategies to prevent and fight crimes."	605	"6"
"We will end the dangerous cycle of violence, especially youth violence, with proven community-based law enforcement programs such as the Community Oriented Policing Services."	605	"6"
"We will reduce recidivism in our neighborhoods by supporting local prison-to-work programs."	605	"6"
"We will continue to fight inequalities in our criminal justice system."	503	"5"
"We believe that the death penalty must not be arbitrary."	605	"6"
"DNA testing should be used in all appropriate circumstances; defendants should have effective assistance of counsel."	605	"6"
"In all death row cases and thorough post-conviction reviews should be available."	605	"6"
"We must help state, local, and tribal law enforcement work together to combat and prevent drug crime and drug and alcohol abuse, which are a blight on our communities."	603	"6"
"We will restore funding for the Byrne Justice Assistance Grant Program and expand the use of drug courts and rehabilitation programs for first-time, non- violent drug offenders."	603	"6"
"We support the rights of victims to be respected, to be heard, and to be compensated."	503	"5"
"Ending violence against women must be a top priority."	706	"7"
"We will create a special advisor to the president regarding violence against women."	706	"7"
"We will increase funding to domestic violence and sexual assault prevention programs."	605	"6"
"We will strengthen sexual assault and domestic violence laws, support the Violence Against Women Act, and provide job security to survivors."	605	"6"
"Our foreign policy will be sensitive to issues of aggression against women around the world."	706	"7"
"A More Perfect Union"	NA	NA
"We believe in the essential American ideal that we are not constrained by the circumstances of birth but can make of our lives what we will."	503	"5"
"Unfortunately, for too many, that ideal is not a reality."	503	"5"
"We have more work to do."	503	"5"
"Democrats will fight to end discrimination based on race, sex, ethnicity, national origin, language, religion, sexual orientation, gender identity, age, and disability in every corner of our country, because that’s the America we believe in."	503	"5"
"We all have to do our part to lift up this country, and that means changing hearts and changing minds, and making sure that every American is treated equally under the law."	503	"5"
"We will restore professionalism over partisanship at the Department of Justice, and staff the civil rights division with civil rights lawyers, not ideologues."	704	"7"
"We will restore vigorous federal enforcement of civil rights laws in order to provide every American an equal chance at employment, housing, health, contracts, and pay."	503	"5"
"We are committed to banning racial, ethnic, and religious profiling and requiring federal, state, and local enforcement agencies to take steps to eliminate the practice."	503	"5"
"We are committed to ensuring full equality for women: we reaffirm our support for the Equal Rights Amendment, recommit to enforcing Title IX, and will urge passage of the Convention on the Elimination of All Forms of Discrimination Against Women."	503	"5"
"We will pursue a unified foreign and domestic policy that promotes civil rights and human rights, for women and minorities, at home and abroad."	201	"2"
"We will pass the Local Law Enforcement Hate Crimes Prevention Act."	503	"5"
"We will restore and support the White House Initiative on Asian-American and Pacific Islanders, including enforcement on disaggregation of Census data."	503	"5"
"We will make the Census more culturally sensitive, including outreach, language assistance, and increased confidentiality protections to ensure accurate counting of the growing Latino and Asian American, and Pacific Islander populations, and continue working on efforts to be more inclusive."	503	"5"
"We will sign the U.N. Convention on the Rights of Persons with Disabilities and restore the original intent of the Americans with Disabilities Act."	705	"7"
"That is the America we believe in."	503	"5"
"It is not enough to look back in wonder at how far we have come; those who came before us did not strike a blow against injustice only so that we would allow injustice to fester in our time."	503	"5"
"That means removing the barriers of prejudice and misunderstanding that still exist in America."	503	"5"
"We support the full inclusion of all families, including same-sex couples, in the life of our nation, and support equal responsibility, benefits, and protections."	503	"5"
"We will enact a comprehensive bipartisan employment non-discrimination act."	503	"5"
"We oppose the Defense of Marriage Act and all attempts to use this issue to divide us."	503	"5"
"But it is no good to be able to ride the bus when you can’t afford the bus fare."	503	"5"
"We will work to provide real opportunities for all Americans suffering from disadvantage;"	503	"5"
"we will pioneer new policies and remedies against poverty and violence that address real human needs and we will close the achievement gap in education and provide every child a world-class education."	506	"5"
"We support affirmative action, including in federal contracting and higher education, to make sure that those locked out of the doors of opportunity will be able to walk through those doors in the future."	506	"5"
"As the late Ann Richards said, “We offer a vision where opportunity knows no race, no gender, no color, a glimpse of what can happen in government if we simply open the doors let the people in.”"	503	"5"
"IV. Renewing American Democracy"	NA	NA
"Americans of every political stripe are hungry for a new kind of government."	305	"3"
"We want a government that favors common sense over ideology, honesty over spin, that worries less about losing the next election and more about winning the battles we owe to the next generation."	305	"3"
"The over 30,000 Americans who attended 1645 local platform hearings demonstrated their commitment to reasserting government of, by, and for the people."	305	"3"
"So too did the millions of Americans who turned out in primaries and caucuses, and the record-breaking number of Americans abroad who participated – including men and the women who serve in our military."	305	"3"
"Democrats want to continue the momentum of the election."	305	"3"
"Only by doing so can we bring the change necessary to restore the promise of America."	305	"3"
"The government we create will open up democracy to the people and protect our civil liberties."	202	"2"
"We’ll invite the service and participation of American citizens, and use the tools of government and technology to lead us into a new era of connectedness, teamwork, and progress."	202	"2"
"A Barack Obama Administration will make it clear to the special interests that their days of setting the agenda in Washington are over, because the American people are not the problem in the 21st century—they are the solution."	202	"2"
"We’ll make every vote count, because in America, everyone’s voice matters in the political process."	202	"2"
"Open, Accountable, and Ethical Government"	NA	NA
"In Barack Obama’s Administration, we will open up the doors of democracy."	304	"3"
"We will use technology to make government more transparent, accountable, and inclusive."	304	"3"
"Rather than obstruct people’s use of the Freedom of Information Act, we will require that agencies conduct significant business in public and release all relevant information unless an agency reasonably foresees harm to a protected interest."	304	"3"
"We will lift the veil of secret deals in Washington by publishing searchable, online information about federal grants, contracts, earmarks, loans, and lobbyist contacts with government officials."	304	"3"
"We will make government data available online and will have an online video archive of significant agency meetings."	304	"3"
"We will put all non-emergency bills that Congress has passed online for five days, to allow the American public to review and comment on them before they are signed into law."	202	"2"
"We will require Cabinet officials to have periodic national online town hall meetings to discuss issues before their agencies."	202	"2"
"Implementing our Party’s agenda will require running competent, innovative, and efficient public agencies at all levels of government with the resources necessary to get results."	303	"3"
"We will develop a comprehensive management agenda to prevent operational breakdowns in government and ensure that government provides the level of service that the American people deserve."	303	"3"
"Because we understand that good government depends on good people, we will work to rebuild and reengage our federal workforce and encourage state and local governments to do the same."	303	"3"
"We will make government a more attractive place to work."	303	"3"
"Our hiring will be based only on qualification and experience, and not on ideology or party affiliation."	303	"3"
"We will pay for our new spending, eliminate waste in government programs, demand, and measure results, and stop funding programs that don’t work."	303	"3"
"We will not privatize public services for the sake of privatizing."	413	"4"
"We will use carefully crafted guidelines when determining whether to contract out any government service and whether a function is “inherently governmental.”"	303	"3"
"We will provide improved accountability, oversight, and management in the contracting process to protect the public."	304	"3"
"We are committed to a participatory government."	202	"2"
"We will use the most current technology available to improve the quality of government decision-making and make government less beholden to special interest groups and lobbyists."	411	"4"
"We will enhance the flow of information between citizens and government—in both directions —by involving the public in the work of government agencies."	202	"2"
"We will not simply solicit opinions, but will also use new technology to tap into the vast expertise of the American citizenry, for the benefit of government and our democracy."	202	"2"
"Americans want real reform that will help them pay their medical bills and put the country on the path to energy independence."	304	"3"
"They are tired of lobbyists standing in their way."	304	"3"
"So we’ll end the abuse of no-bid contracts by requiring nearly all contract orders over $25,000 to be competitively awarded and tell the drug companies and the oil companies and the insurance industry that, while they may get a seat at the table in Washington, they don’t get to buy every chair."	304	"3"
"We will institute a gift ban so that no lobbyist can curry favor with the Administration."	304	"3"
"We will close the revolving door that has allowed people to use their position in the Administration as a stepping-stone to further their lobbying careers."	304	"3"
"We support campaign finance reform to reduce the influence of moneyed special interests, including public financing of campaigns combined with free television and radio time."	304	"3"
"We will have the wisdom to put the public interest above special interests."	304	"3"
"As a national party, we will not take any contributions from Political Action Committees during this election."	304	"3"
"Reclaiming Our Constitution and Our Liberties"	NA	NA
"As we combat terrorism, we must not sacrifice the American values we are fighting to protect."	203	"2"
"In recent years, we’ve seen an Administration put forward a false choice between the liberties we cherish and the security we demand."	203	"2"
"The Democratic Party rejects this dichotomy."	203	"2"
"We will restore our constitutional traditions, and recover our nation’s founding commitment to liberty under law."	203	"2"
"We support constitutional protections and judicial oversight on any surveillance program involving Americans."	203	"2"
"We will review the current Administration’s warrantless wiretapping program."	304	"3"
"We reject illegal wiretapping of American citizens, wherever they live."	304	"3"
"We reject the use of national security letters to spy on citizens who are not suspected of a crime."	304	"3"
"We reject the tracking of citizens who do nothing more than protest a misguided war."	304	"3"
"We reject torture."	304	"3"
"We reject sweeping claims of “inherent” presidential power."	304	"3"
"We will revisit the Patriot Act and overturn unconstitutional executive decisions issued during the past eight  years."	203	"2"
"We will not use signing statements to nullify or undermine duly enacted law."	304	"3"
"And we will ensure that law-abiding Americans of any origin, including Arab-Americans and Muslim-Americans, do not become the scapegoats of national security fears."	706	"7"
"We believe that our Constitution, our courts, our institutions, and our traditions work."	203	"2"
"In its operations overseas, while claiming to spread freedom throughout the world, the current Administration has tragically helped give rise to a new generation of potential adversaries who threaten to make America less secure."	305	"3"
"We will provide our intelligence and law enforcement agencies with the tools to hunt down and take out terrorists without undermining our Constitution, our freedom, and our privacy."	203	"2"
"To build a freer and safer world, we will lead in ways that reflect the decency and aspirations of the American people."	201	"2"
"We will not ship away prisoners in the dead of night to be tortured in far-off countries, or detain without trial or charge prisoners who can and should be brought to justice for their crimes, or maintain a network of secret prisons to jail people beyond the reach of the law"	201	"2"
". We will respect the time-honored principle of habeas corpus, the seven century-old right of individuals to challenge the terms of their own detention that was recently reaffirmed by our Supreme Court."	201	"2"
"We will close the detention camp in Guantanamo Bay, the location of so many of the worst constitutional abuses in recent years."	201	"2"
"With these necessary changes, the attention of the world will be directed where it belongs: on what terrorists have done to us, not on how we treat suspects."	201	"2"
"We recognize what leaders on the front lines of the struggle against terrorism have long known: to win this fight, we must maintain the moral high ground."	606	"6"
"When millions around the world see America living up to its highest ideals, we win friends and allies in this struggle for our safety and our lives, and our enemies lose ground."	606	"6"
"For our Judiciary, we will select and confirm judges who are men and women of unquestionable talent and character, who firmly respect the rule of law, who listen to and are respectful of different points of view, and who represent the diversity of America."	704	"7"
"We support the appointment of judges who respect our system of checks and balances and the separation of power among the Executive Branch, Congress, and the Judiciary–and who understand that the Constitution protects not only the powerful, but also the disadvantaged and the powerless."	704	"7"
"Our Constitution is not a nuisance."	203	"2"
"It is the foundation of our democracy."	203	"2"
"It makes freedom and self-governance possible, and helps to protect our security."	203	"2"
"The Democratic Party will restore our Constitution to its proper place in our government and return our Nation to our best traditions–including our commitment to government by law."	203	"2"
"Voting Rights"	NA	NA
"Voting rights are fundamental rights because they are protective of all other rights."	202	"2"
"We will work to fully protect and enforce the fundamental Constitutional right of every American vote—to ensure that the Constitution’s promise is fully realized."	203	"2"
"We will fully fund the Help America Vote Act and work to fulfill the promise of election reform, including fighting to end long lines at voting booths and ensuring that all registration materials, voting materials, polling places, and voting machines are truly accessible to seniors, Americans with disabilities, and citizens with limited English proficiency."	202	"2"
"We will call for a national standard for voting that includes voter-verified paper ballots."	202	"2"
"We will ensure that absentee ballots are accessible and accurately counted."	202	"2"
"We will vigorously enforce our voting rights laws instead of making them tools of partisan political agendas; we oppose laws that require identification in order to vote or register to vote, which create discriminatory barriers to the right to vote and disenfranchise many eligible voters; and we oppose tactics which purge eligible voters from voter rolls."	202	"2"
"We are committed to passing the Count Every Vote Act."	202	"2"
"Finally, we will enact legislation that establishes harsh penalties for those who engage in voter intimidation and creates a process for providing accurate information to misinformed voters so they can cast their votes in time."	202	"2"
"Partnerships with States"	NA	NA
"Given the economic crisis across the country, states, and territories today face serious difficulties."	301	"3"
"More than half of our states face a combined billions of dollars in shortfalls."	301	"3"
"As a result, states have had to innovate and take matters into their own hands—and they have done an extraordinary job."	301	"3"
