"quasi"	"cmpcode"	"cmpdomain"
"The strategy significantly increases the risk of future conflict by declaring to our adversaries that we will no longer maintain the forces necessary to fight and win more than one conflict at a time."	104	"1"
"It relies on the good intentions and capabilities of international organizations to justify constraining American military readiness."	109	"1"
"Finally, the strategy subordinates our national security interests to environmental, energy, and international health issues, and elevates “climate change” to the level of a “severe threat” equivalent to foreign aggression."	104	"1"
"The word “climate,” in fact, appears in the current President’s strategy more often than Al Qaeda, nuclear proliferation, radical Islam, or weapons of mass destruction."	104	"1"
"The phrase “global war on terror” does not appear at all, and has been purposely avoided and changed by his Administration to “overseas contingency operations.”"	305	"3"
"Conventional Forces in Decline"	NA	NA
"More than a century ago, Republican President Theodore Roosevelt predicted that America’s future was in the Pacific."	0	"0"
"That future is here today, but it can develop peacefully only under the shield of American Naval and Air power."	104	"1"
"Yet the current Administration plans to significantly curtail production of our most advanced combat aircraft, decommission 6 of 60 Air Force tactical squadrons, and eliminate critical air mobility assets, including 27 giant C5As and 65 C130s, while divesting the nation of the brand new C27."	104	"1"
"The President plans to reduce our naval forces by retiring seven cruisers and slowing work on amphibious ships and attack submarines, further reducing the Navy that already has the smallest fleet since the early years of the twentieth century."	104	"1"
"And he will reduce ground forces by separating 100,000 soldiers and Marines—many of whom will be discharged after recently returning from combat—and another 100,000 under the sequester."	104	"1"
"These plans limit our strategic flexibility in an increasingly dangerous world."	104	"1"
"The current President is repeating the disastrous cuts of the postVietnam war era,"	104	"1"
"putting our nation in danger of returning to the “hollow force” of the Carter Administration, when the U.S. military was not respected in the world."	104	"1"
"Nuclear Forces and Missile Defense Imperiled"	NA	NA
"We recognize that the gravest terror threat we face—a nuclear attack made possible by nuclear proliferation—requires a comprehensive strategy for reducing the world’s nuclear stockpiles"	104	"1"
"and preventing the spread of those armaments."	104	"1"
"But the U.S. can lead that effort only if it maintains an effective strategic arsenal at a level sufficient to fulfill its deterrent purposes, a notable failure of the current Administration."	104	"1"
"The United States is the only nuclear power not modernizing its nuclear stockpile."	104	"1"
"It took the current Administration just one year to renege on the President’s commitment to modernize the neglected infrastructure of the nuclear weapons complex—a commitment made in exchange for approval of the New START treaty."	104	"1"
"In tandem with this, the current Administration has systematically undermined America’s missile defense, abandoning the missile defense bases in Poland and the Czech Republic, reducing the number of planned interceptors in Alaska, and cutting the budget for missile defense."	104	"1"
"In an embarrassing open microphone discussion with former Russian President Medvedev, the current President made clear that, if he wins a second term, he intends to exercise “more flexibility” to appease Russia, which means further undermining our missile defense capabilities."	104	"1"
"A Republican President will be honest and forthright with the American people about his policies and plans and not whisper promises to authoritarian leaders."	202	"2"
"A strong and effective strategic arsenal is still necessary as a deterrent against competitors like Russia or China."	104	"1"
"But the danger in this age of asymmetric or nontraditional warfare comes from other quarters as well."	104	"1"
"With unstable regimes in Iran and North Korea determined to develop nucleartipped missiles capable of reaching the United States, with the possibility that a terrorist group could gain control of a nuclear weapon, it is folly to abandon a missile shield for the country."	104	"1"
"A TwentyFirst Century Threat: The Cybersecurity Danger"	NA	NA
"The frequency, sophistication, and intensity of cyberrelated incidents within the United States have increased steadily over the past decade"	104	"1"
"and will continue to do so until it is made clear that a cyber attack against the United States will not be tolerated."	104	"1"
"The current Administration’s cyber security policies have failed to curb malicious actions by our adversaries, and no wonder, for there is no active deterrence protocol."	104	"1"
"The current deterrence framework is overly reliant on the development of defensive capabilities and has been unsuccessful in dissuading cyberrelated aggression."	104	"1"
"The U.S. cannot afford to risk the cyberequivalent of Pearl Harbor."	104	"1"
"The government and private sector must work together to address the cyberthreats posed to the United States,"	104	"1"
"help the free flow of information between network managers,"	411	"4"
"and encourage innovation and investment in cybersecurity."	411	"4"
"The government must do a better job of protecting its own systems, which contain some of the most sensitive data and control some of our most important facilities."	104	"1"
"As such, we encourage an immediate update of the law that was drafted a decade ago to improve the security of government information systems."	104	"1"
"Additionally, we must invest in continuing research to develop cuttingedge cybersecurity technologies to protect the U.S."	411	"4"
"However, we acknowledge that the most effective way of combating potential cybersecurity threats is sharing cyberthreat information between the government and industry,"	104	"1"
"as well as protecting the free flow of information within the private sector."	402	"4"
"The current Administration’s laws and policies undermine what should be a collaborative relationship and put both the government and private entities at a severe disadvantage in proactively identifying potential cyberthreats."	104	"1"
"The costly and heavyhanded regulatory approach by the current Administration will increase the size and cost of the federal bureaucracy and harm innovation in cybersecurity."	303	"3"
"The government collects valuable information about potential threats that can and should be shared with private entities without compromising national security."	402	"4"
"We believe that companies should be free from legal and regulatory barriers that prevent or deter them from voluntarily sharing cyberthreat information with their government partners."	401	"4"
"An America That Leads: The Republican National Security Strategy for the Future"	NA	NA
"We will honor President Reagan’s legacy of peace through strength by advancing the most costeffective programs and policies crucial to our national security, including our economic security and fiscal solvency."	104	"1"
"To do that, we must honestly assess the threats facing this country"	104	"1"
", and we must be able to articulate candidly to the American people our priorities for the use of taxpayer dollars to address those threats."	104	"1"
"We must deter any adversary who would attack us or use terror as a tool of government."	104	"1"
"Every potential enemy must have no doubt that our capabilities, our commitment, and our will to defeat them are clear, unwavering, and unequivocal."	104	"1"
"We must immediately employ a new blueprint for a National Military Strategy that is based on an informed and validated assessment of the potential threats we face,"	104	"1"
"one that restores as a principal objective the deterrence using the full spectrum of our military capabilities."	104	"1"
"As Ronald Reagan proved by the victorious conclusion of the Cold War, only our capability to wield overwhelming military power can truly deter the enemies of the United States from threatening our people and our national interests."	104	"1"
"In order to deter aggression from nationstates, we must maintain military and technical superiority through innovation"	104	"1"
"while upgrading legacy systems including aircraft and armored vehicles."	104	"1"
"We must deter the threat posed by rogue aggressors with the assurance that justice will be served through stateoftheart surveillance, enhanced special operations capabilities, and unmanned aerial systems."	104	"1"
"We will employ the full range of military and intelligence options to defeat Al Qaeda and its affiliates who threaten not just the West but the community of nations."	104	"1"
"We will have a comprehensive and just detainee policy that treats those who would attack our nation as enemy combatants."	104	"1"
"We will accept no arms control agreement that limits our right to selfdefense;"	104	"1"
"and we will fully deploy a missile defense shield for the people of the United States and for our allies."	104	"1"
"We will pursue an effective cybersecurity strategy, supported by the necessary resources, that recognizes the importance of offensive capabilities."	104	"1"
"Whether it is a nationstate actively probing our national security networks, a terror organization seeking to obtain destructive cyber capabilities, or a criminal network’s theft of intellectual property, more must be done to deter, defeat, and respond to cyberthreats."	104	"1"
"We will restore the morale and advance the capabilities of our intelligence community to ensure that the President and our military leaders are fully informed in an uncertain and increasingly dangerous world."	104	"1"
"We will restore accountability to ensure that our nation’s most sensitive information and activities are protected appropriately."	202	"2"
"The Department of Defense, like all government agencies, needs to be careful to spend taxpayers’ dollars wisely."	303	"3"
"We will implement sound management policies to ensure the timely, costeffective delivery of the tools our troops need to fight."	104	"1"
"We reject Congressional earmarks that put personal and parochial interests ahead of military effectiveness and the best interests of the nation."	104	"1"
"We recognize the need for, and value of, competition within a robust industrial base to most effectively maximize quality and drive down costs in everything the Department buys."	410	"4"
"Supporting our Troops, Standing By Our Heroes"	NA	NA
"The foundation of our military lies in the men and women who wear our country’s uniform,"	104	"1"
"whether on active duty or in the Reserves and National Guard, and the families who support them."	104	"1"
"Under no circumstances will we reveal any secret or detail of a military operation that could put our people into additional harm’s way."	104	"1"
"The members of our military should be treated with the utmost respect and dignity."	104	"1"
"We reject the use of the military as a platform for social experimentation"	201	"2"
"and will not accept attempts to undermine military priorities and mission readiness."	104	"1"
"Consistent with this commitment, we believe compensation and conditions for our Armed Forces in place at the time military service is initiated should be sufficient to attract and retain quality men and women as we honor our promises and commitments to veterans, retirees, and their families."	104	"1"
"These shall continue and not be reduced or otherwise diminished while in service, or upon separation, or retirement."	504	"5"
"The combat readiness of our Armed Forces is the foundation of strength and deterrence."	104	"1"
"Readiness requires a consistent and sustained investment in the training and reequipping of our military personnel."	104	"1"
"We will never assume the risk of reduced readiness, and we can never return to the “hollow” forces of the 1970s."	104	"1"
"Combat readiness also requires that we reserve troops for truly necessary operations by not overextending them around the world."	105	"1"
"We recognize that drastic cuts to our military’s end strength pose severe national security challenges."	104	"1"
"To avoid the overextension of our forces, we support a larger active force and oppose cuts to the National Guard and Reserves."	104	"1"
"The allvolunteer force, begun on the watch of Republican Presidents, has carried America to victory from the Caribbean and Central America to the Balkans and Southwest Asia."	104	"1"
"We oppose the reinstatement of the draft whether directly or through compulsory national service."	105	"1"
"We support the advancement of women in the military, which has not only opened doors of opportunity for individuals but has also made possible the devoted, and often heroic, services of additional members of every branch of the Armed Forces."	503	"5"
"We support military women’s exemption from direct ground combat units and infantry battalions."	0	"0"
"We affirm the cultural values that encourage selfless service and superiority in battle, and we oppose anything which might divide or weaken team cohesion, including intramilitary special interest demonstrations."	104	"1"
"We will support an objective and openminded review of the current Administration’s management of military personnel policies"	303	"3"
"and will correct problems with appropriate administrative, legal, or legislative action."	104	"1"
"The National Guard and Reserves are a fully operational and battletested component of our Armed Forces."	104	"1"
"Many of them have heroically served for multiple deployments resulting in inadequate time between deployments, also known as dwell time."	104	"1"
"We pledge to maintain their manpower and equipment strength and to ensure their members receive the pay, benefits, and adequate training to continue their service and maintain mission readiness through Presidential leadership and Congressional budget support."	104	"1"
"Their historic and continuing role as citizensoldiers is a proud tradition linking every community across America to the cause of freedom."	601	"6"
"We affirm service members’ legal right to return to their civilian jobs, whether in government or the private sector,"	701	"7"
"and we urge greater transition assistance to and from employers as they return to the civilian world."	104	"1"
"Especially in light of the high unemployment rates faced by younger Reserve and Guard members, we salute those employers who have wisely decided that it is a smart and patriotic business decision to hire those who have served above and beyond the call of duty."	701	"7"
"The spiritual welfare of our troops and retired service members should be a priority of our national leadership."	603	"6"
"With military suicides running at the rate of one a day, with postservice medical conditions, including addiction and mental illness, and with the financial stress and homelessness that is often related to these factors, there is an urgent need for the kind of counseling that faithbased institutions can best provide."	603	"6"
"We support rights of conscience and religious freedom for military chaplains and people of faith."	603	"6"
"A Republican Commander in Chief will protect religious independence of military chaplains"	603	"6"
"and will not tolerate attempts to ban Bibles or religious symbols from military facilities."	603	"6"
"We will enforce and defend in court the Defense of Marriage Act (DOMA) in the Armed Forces as well as in the civilian world."	603	"6"
"We call upon the entire chain of command— from the President and the Secretary of Defense, to base and unit commanders—to ensure that our troops and retired service members, wherever stationed, have the opportunity to vote in the November elections,"	202	"2"
"and that their ballots will be returned in time to be properly counted."	202	"2"
"Those who fight for and defend freedom around the world must not be disenfranchised."	202	"2"
"Recognizing and Supporting Military Families"	NA	NA
"The families of our military personnel currently serving, retired service members, and veterans must also be assured of the pay, health care, housing, education, and overall support they have earned."	603	"6"
"We will ensure that the federal government keeps its commitments to those who signed on the dotted line of enlistment with the assurance that those promises would be kept."	104	"1"
"We must also do more to retain the services of those service members who have borne the fight since 2001."	104	"1"
"We  must  acknowledge  that as  our  troops  have  experienced repeated  deployments,  so  have their  families.   "	603	"6"
"We  are  committed  to  providing  programs  that offer  readjustment  information and  counseling  to  our  military families,"	603	"6"
" and  urge  States  to  offer support  for  job  programs,  license reciprocity,  onestop  service  centers,  and  education  programs  to support  these  families.  "	301	"3"
" The  nation  must  also  recognize  the  ultimate  sacrifice  of  survivors  and  protect their  benefits.  "	504	"5"
" We  will  work  to  protect  service  members  and  their  families  by  not  overextending  their  deployments."	104	"1"
"Honoring and Supporting Our Veterans: A Sacred Obligation"	NA	NA
"America has a sacred trust with our veterans, and we are committed to providing them and their families with care and dignity."	104	"1"
"This is particularly true because our nation’s warriors are volunteers, who served from a sense of duty."	606	"6"
"The work of the Department of Veterans Affairs—with a staff of 300,000—is essential to meet our obligations to them: providing health, education, disability, survivor, and home loan benefit services and arranging memorial services upon death."	104	"1"
"All its branches in those various fields must be made more responsive,"	303	"3"
"moving from an adversarial to an advocacy relationship with veterans."	303	"3"
"To that end we will consider a fundamental change in structure to make the regional  directors  of  the  Department  presidential  appointees  rather  than  careerists. "	303	"3"
"Our wounded warriors, whether still in service or discharged, deserve the best medical care our country can provide."	504	"5"
"The nature of the fighting in Iraq and Afghanistan has resulted in an unprecedented incidence of traumatic brain injury, loss of limbs, and posttraumatic stress disorder which calls for a new commitment of resources and personnel for its treatment and care to promote recovery."	504	"5"
"We must make military and veterans’ medicine the gold standard for mental health care, advances in prosthetics, and treatment of trauma  and  eye  injuries. "	504	"5"
"We  must heed  Abraham  Lincoln’s  command  “to  care  for  him  who  bore the  battle.”  "	104	"1"
" To  care,  as  well,  for the  families  of  those  who  have made  the  ultimate  sacrifice,  who must  be  assured  of  meaningful financial  assistance,  remains  our solemn  duty."	603	"6"
"Because  the  conditions  of warfare  have  changed  dramatically  since  the  war  on  terror began,  today’s  veterans  face  new  challenges.  "	706	"7"
"Asymmetrical  or  nontraditional  warfare  results  in  a  high incidence  of  severe  conditions  that  must  receive  high priority  "	504	"5"
"and  call  for  continued  research  into  prevention  and  treatment.  "	411	"4"
"We are committed to ending homelessness for our veterans."	504	"5"
"One key is to assist their reentry into the job market as soon as possible after military service ends."	701	"7"
"A job for a veteran is more than a source of income."	706	"7"
"It is a new mission, with a new status, and the transition can be difficult."	706	"7"
"It is a national scandal that veterans are one of the groups with the highest unemployment rates."	706	"7"
"We urge the private sector to make hiring vets a company policy and commend the many organizations that have specific programs to accomplish this."	701	"7"
"But the federal government must take the lead by simplifying the paper work required for a tax break for hiring a veteran"	303	"3"
"and by giving vets their assured place at the head of the training and employment line."	706	"7"
"Every State has an office dealing with veterans."	706	"7"
"The federal Department needs to consider these as partners in assisting vets, recognizing that those closest to the individual can best diagnose a problem and apply a remedy."	301	"3"
"This is especially important with regard to the determination of veterans’ disability claims."	504	"5"
"If private insurance companies can deal with car wrecks and hurricanes within weeks or months, it is inexplicable that the federal government takes, on average, a year to process a veteran’s claim."	303	"3"
"We urge immediate action to review the automatic denial of gun ownership to returning members of our Armed Forces who have had representatives appointed to manage their financial affairs."	0	"0"
"Sovereign American Leadership in International Organizations"	NA	NA
"Since the end of World War II, the United States, through the founding of the United Nations and NATO, has participated in a wide range of international organizations which can, but sometimes do not, serve the cause of peace and prosperity."	107	"1"
"While acting through them, our country must always reserve the right to go its own way."	109	"1"
"There can be no substitute for principled American leadership."	109	"1"
"The United Nations remains in dire need of reform"	109	"1"
", starting with full transparency in the financial operations of its overpaid bureaucrats."	109	"1"
"As long as its scandalridden management continues, as long as some of the world’s worst tyrants hold seats on its Human Rights Council, and as long as Israel is treated as a pariah state, the U.N. cannot expect the full support of the American people."	109	"1"
"The United Nations Population Fund has a shameful record of collaboration with China’s program of compulsory abortion."	603	"6"
"We affirm the Republican Party’s longheld position known as the Mexico City Policy, first announced by President Reagan in 1984, which prohibits the granting of federal monies to nongovernmental organization that provide or promote abortion."	603	"6"
"Under our Constitution, treaties become the law of the land."	203	"2"
"So it is all the more important that the Congress—the Senate through its ratifying power and the House through its appropriating power—shall reject agreements whose longrange impact on the American family is ominous or unclear."	603	"6"
"These include the U.N. Convention on Women’s Rights, the Convention on the Rights of the Child, the Convention on the Rights of Persons with Disabilities, and the U.N. Arms Trade Treaty as well as the various declarations from the U.N. Conference on Environment and Development."	109	"1"
"Because of our concern for American sovereignty, domestic management of our fisheries, and our country’s longterm energy needs, we have deep reservations about the regulatory, legal, and tax regimes inherent in the Law of the Sea Treaty"	109	"1"
"and congratulate Senate Republicans for blocking its ratification."	109	"1"
"We strongly reject the U.N. Agenda 21 as erosive of American sovereignty,"	109	"1"
"and we oppose any form of U.N. Global Tax."	109	"1"
"We oppose any diplomatic efforts that could result in giving the United Nations unprecedented control over the Internet."	109	"1"
"International regulatory control over the open and free Internet would have disastrous consequences for the United States and the world."	109	"1"
"To shield members of our Armed Forces and others in service to America from ideological prosecutions overseas, the Republican Party does not accept the jurisdiction of the International Criminal Court."	109	"1"
"We support statutory protection for U.S. personnel and officials as they act abroad to meet our global security requirements."	104	"1"
"Protecting Human Rights"	NA	NA
"To those who stand in the darkness of tyranny, America has always been a beacon of hope, and so it must remain."	201	"2"
"That is why we strongly support the work of the U.S. Commission on International Religious Freedom, established by Congressional Republicans to advance the rights of persecuted peoples everywhere."	201	"2"
"It has been shunted aside by the current Administration at a time when its voice more than ever needs to be heard."	305	"3"
"Religious minorities across the Middle East are being driven from their ancient homelands, fanaticism leaves its bloody mark on both West and East Africa, and even among America’s Western friends and allies, pastors and families are penalized for their religious convictions."	201	"2"
"A Republican Administration will return the advocacy of religious liberty to a central place in our diplomacy."	201	"2"
"America’s Generosity: International Assistance that Makes a Difference"	NA	NA
"Americans are the most generous people in the world."	601	"6"
"Apart from the taxpayer dollars our government donates abroad, our foundations, educational institutions, faithbased groups, and committed men and women of charity devote billions of dollars and volunteer hours every year to help the poor and needy around the world."	201	"2"
"This effort, along with commercial investment from the private sector, dwarfs the results from official development assistance"	0	"0"
", most of which is based on an outdated, statist, governmenttogovernment model, the proven breeding ground for corruption and mismanagement by foreign kleptocrats."	304	"3"
"Limiting foreign aid spending  helps  keep  taxes lower,  which  frees  more  resources  in  the  private  and  charitable  sectors,  whose  giving tends  to  be  more  effective  and efficient.  "	401	"4"
"Foreign  aid  should  serve our  national  interest, "	601	"6"
"an  essential  part  of  which  is  the  peaceful development  of  less  advanced and  vulnerable  societies  in  critical  parts  of  the  world."	201	"2"
"  Assistance  should  be  seen  as  an alternative  means  of  keeping  the  peace,  far  less  costly in  both  dollars  and  human  lives  than  military  engagement."	106	"1"
"  The  economic  success  and  political  progress  of former  aid  recipients,  from  Latin  America  to  East Asia,  has  justified  our  investment  in  their  future. "	201	"2"
"U.S. aid  should  be  based  on  the  model  of  the  Millennium Challenge  Corporation,  for  which  foreign  governments  must,  in  effect,  compete  for  the  dollars  by showing  respect  for  the  rule  of  law,  free  enterprise, and  measurable  results."	201	"2"
" In  short,  aid  money  should follow  positive  outcomes,  not  pleas  for  more  cash  in the  same  corrupt  official  pockets."	304	"3"
"The effectiveness of our foreign aid has been limited by the cultural agenda of the current Administration,"	305	"3"
"attempting to impose on foreign countries, especially the peoples of Africa, legalized abortion and the homosexual rights agenda."	603	"6"
"At the same time, faithbased groups—the sector that has had the best track record in promoting lasting development—have been excluded from grants because they will not conform to the administration’s social agenda."	603	"6"
"We will reverse this tragic course, encourage more involvement by the most effective aid organizations, and trust developing peoples to build their future from the ground up."	201	"2"
"Combating Human Trafficking"	NA	NA
"As we approach the 150th anniversary of the Emancipation Proclamation, issued by the first Republican President Abraham Lincoln, we are reminded to be vigilant against human bondage in whatever form it appears."	201	"2"
"We will use the full force of the law against those who engage in modernday forms  of  slavery,  including  the commercial  sexual  exploitation  of children  and  the  forced  labor  of men,  women,  and  children. "	201	"2"
"Building  on  the  accomplishments  of  the last  Republican  Administration  in implementing  the  Trafficking  Victims  Protection  Act  of  2000,  we call  for  increased  diplomatic  efforts  with  foreign  governments  to root  out  complicit  public  officials who  facilitate  or  perpetrate  this evil.  "	201	"2"
"We  highlight  the  need  for greater  scrutiny  of  overseas  labor contractors  to  prevent  the  imposition  of  usurious terms  on  temporary  foreign  workers  brought  to  the United  States.  "	201	"2"
"Our  government  must  address  the  increasing  role  of  vicious  drug  cartels  and  other  gangs in  controlling  human  smuggling  across  our  southern border."	605	"6"
" The  principle  underlying  our  Megan’s  Law— publicizing  the  identities  of  known  offenders—should be  extended  to  international  travel  in  order  to  protect innocent  children  everywhere."	706	"7"
"We affirm our country’s historic tradition of welcoming refugees from troubled lands."	607	"6"
"In some cases, they are people who stood with us during dangerous times, and they have first call on our hospitality."	607	"6"
"Promoting a Free Marketplace of Ideas: Public Diplomacy"	NA	NA
"International broadcasting of free and impartial information during the Cold War kept truth and hope alive in the Captive Nations."	201	"2"
"Today, Radio Free Europe/Radio Liberty and Radio/TV Marti do the same in other lands where freedom is unknown or endangered."	502	"5"
"We support these essential extensions of American values and culture"	601	"6"
"and urge their expansion in the Middle East."	601	"6"
"Recognizing the vital role of social media in recent efforts to promote democracy, we support unrestricted access to the Internet throughout the world to advance the free marketplace of ideas."	202	"2"
"Strengthening Ties in the Americas"	NA	NA
"We will resist foreign influence in our hemisphere."	109	"1"
"We thereby seek not only to provide for our own security, but also to create a climate for democracy and selfdetermination throughout the Americas."	101	"1"
"The current Administration has turned its back on Latin America, with predictable results."	305	"3"
"Rather than supporting our democratic allies in the region, the President has prioritized engagement with our enemies in the region."	305	"3"
"Venezuela represents an increasing threat to U.S. security,"	102	"1"
"a threat which has grown much worse on the current President’s watch."	305	"3"
"In the last three years, Venezuela has become a narcoterrorist state, turning it into an Iranian outpost in the Western hemisphere."	102	"1"
"The current regime issues Venezuelan passports or visas to thousands of Middle Eastern terrorists offering safe haven to Hezbollah trainers, operatives, recruiters and fundraisers."	104	"1"
"Alternatively, we will stand with the true democracies of the region against both Marxist subversion and the drug lords,"	202	"2"
"helping them to become prosperous alternatives to the collapsing model of Venezuela and Cuba."	202	"2"
"We affirm our friendship with the People of Cuba and look toward their reunion with the rest of our hemispheric family."	101	"1"
"The anachronistic regime in Havana which rules them is a mummified relic of the age of totalitarianism, a statesponsor of terrorism."	202	"2"
"We reject any dynastic succession of power within the Castro family"	202	"2"
"and affirm the principles codified in U.S. law as conditions for the lifting of trade, travel, and financial sanctions: the legalization of political parties, an independent media, and free and fair internationallysupervised elections."	202	"2"
"We renew our commitment to Cuba’s courageous prodemocracy movement as the protagonists of Cuba’s inevitable liberation and democratic future."	202	"2"
"We call for a dedicated platform for the transmission of Radio and TV Marti and for the promotion of Internet access and circumvention technology as tools to strengthen the prodemocracy movement."	202	"2"
"We support the work of the Commission for Assistance to a Free Cuba"	202	"2"
"and affirm the principles of the Cuban Adjustment Act of 1966, recognizing the rights of Cubans fleeing Communism."	201	"2"
"The war on drugs and the war on terror have become a single enterprise."	0	"0"
"We salute our allies in this fight, especially the people of Mexico and Colombia."	101	"1"
"We propose a unified effort on crime and terrorism to coordinate intelligence and enforcement among our regional allies,"	107	"1"
"as well as militarytomilitary training and intelligence sharing with Mexico, whose people are bearing the brunt of the drug cartels’ savage assault."	101	"1"
"Our Canadian neighbors can count on our close cooperation and respect."	101	"1"
"As soon as possible, we will reverse the current Administration’s blocking of the Keystone XL Pipeline so that both our countries can profit from this vital venture"	101	"1"
"and there will no need for hemispheric oil to be shipped to China."	406	"4"
"Advancing Hope and Prosperity in Africa"	NA	NA
"PEPFAR, President George W. Bush’s Plan for AIDS Relief, is one of the most successful global health programs in history."	504	"5"
"It has saved literally millions of lives."	504	"5"
"Along with the Global Fund to fight AIDS, Tuberculosis and Malaria, another initiative of President Bush, it represents America’s humanitarian commitment to the peoples of Africa, though these are only one aspect of our assistance to the nations of that continent."	107	"1"
"From Peace Corps volunteers teaching in oneroom schools to U.S. Seabees building village projects, we will continue to strengthen the personal and commercial ties between our country and African nations."	107	"1"
"We stand in solidarity with those African countries now under assault by the forces of radical Islam and urge other governments throughout the continent to recognize this threat to them as well."	104	"1"
"We support closer cooperation in both military and economic matters with those who are under attack by forces which seek our destruction."	104	"1"
"U.S.  Leadership  in  the  AsianPacific  Community"	NA	NA
"We are a Pacific nation with economic, military, and cultural ties to all the countries of the oceanic rim, from Australia, the Philippines, and our Freely Associated States in the Pacific Islands to Japan and the Republic of Korea."	107	"1"
"With them, we look toward the restoration of human rights to the suffering people of North Korea"	201	"2"
"and the fulfillment of their wish to be one in peace and freedom."	106	"1"
"The U.S.  will  continue  to  demand  the  complete,  verifiable, and  irreversible  dismantlement  of  North  Korea’s nuclear  weapons  programs  with  a  full  accounting  of its  proliferation  activities."	105	"1"
"We celebrate the political and economic development of most of the nations of Southeast Asia."	NA	NA
"Their example of material progress through hard work and free enterprise, in tandem with greater democracy should encourage their less fortunate neighbors to set aside crippling ideologies and embrace a more humane future."	202	"2"
"While our relations with Vietnam have improved, and U.S. investment is welcomed, we need unceasing efforts to obtain an accounting for, and repatriation of the remains of, Americans who gave their lives in the cause of Vietnamese freedom."	104	"1"
"We cannot overlook the continued repression of human rights and religious freedom, as well as retribution against ethnic minorities and others who assisted U.S. forces during the conflict there."	201	"2"
"South Asia"	NA	NA
"We welcome a stronger relationship with the world’s largest democracy, India, both economic and cultural, as well as in terms of national security."	107	"1"
"We hereby affirm and declare that India is our geopolitical ally and a strategic trading partner."	107	"1"
"We encourage India to permit greater foreign investment and trade."	407	"4"
"We urge protection for adherents of all India’s religions."	201	"2"
"Both as Republicans and as Americans, we note with pride the contributions to this country that are being made by our fellow citizens of Indian ancestry."	706	"7"
"The aftermath of the last decade’s conflicts in Iraq and Afghanistan has put enormous pressure on the political and military infrastructure of Pakistan, which faces both internal terrorism and external dangers."	0	"0"
"The working relationship between our two countries is a necessary, though sometimes difficult, benefit to both,"	107	"1"
"and we look toward the renewal of historic ties that have frayed under the weight of international conflict."	107	"1"
"The imminent withdrawal from Afghanistan of the 30,000 “surge” troops sent there two years ago comes weeks before this year’s presidential election and against the advice of the current President’s top military commanders."	104	"1"
"Future decisions by a Republican President will never subordinate military necessity to domestic politics or an artificial timetable."	104	"1"
"Afghans, Pakistanis, and Americans have a common interest in ridding the region of the Taliban and other insurgent groups,"	104	"1"
"but we cannot expect others to remain resolute unless we show the same determination ourselves."	107	"1"
"We will expect the Afghan government to crackdown on corruption,"	304	"3"
"respect free elections,"	202	"2"
"and assist our fight against the narcotic trade that fuels the insurgency."	104	"1"
"We must likewise expect the Pakistan government to sever any connection between its security and intelligence forces and the insurgents."	104	"1"
"No Pakistani citizen should be punished for helping the United States against the terrorists."	104	"1"
"Taiwan"	NA	NA
"We salute the people of Taiwan, a sound democracy and economic model for mainland China."	0	"0"
"Our relations must continue to be based upon the provisions of the Taiwan Relations Act."	107	"1"
"America and Taiwan are united in our shared belief in fair elections, personal liberty, and free enterprise."	202	"2"
"We oppose any unilateral steps by either side to alter the status quo in the Taiwan Straits on the principle that all issues regarding the island’s future must be resolved peacefully, through dialogue,"	106	"1"
"and be agreeable to the people of Taiwan."	201	"2"
"If China were to violate those principles, the U.S., in accord with the Taiwan Relations Act, will help Taiwan defend itself."	104	"1"
"We praise steps taken by both sides of the Taiwan Strait to reduce tension and strengthen economic ties."	106	"1"
"As a loyal friend of America, Taiwan has merited our strong support,"	107	"1"
"including free trade agreements status,"	407	"4"
"as well as the timely sale of defensive arms"	104	"1"
"and full participation in the World Health Organization, International Civil Aviation Organization, and other multilateral institutions."	107	"1"
"China"	NA	NA
"We will welcome the emergence of a peaceful and prosperous China,"	0	"0"
"and we will welcome even more the development of a democratic China."	202	"2"
"Its rulers have discovered that economic freedom leads to national wealth."	401	"4"
"The next lesson is that political and religious freedom leads to national greatness."	201	"2"
"The exposure of the Chinese people to our way of life can be the greatest force for change in their country."	601	"6"
"We should make it easier for the people of China to experience our vibrant democracy"	601	"6"
"and to see for themselves how freedom works."	201	"2"
"We welcome the increase in trade and education alliances with the U.S."	107	"1"
"and the opening of Chinese markets to American companies."	407	"4"
"The Chinese government has engaged in a number of activities that we condemn: China’s pursuit of advanced military capabilities without any apparent need;"	105	"1"
"suppression of human rights in Tibet, Xinjiang, and other areas;"	201	"2"
"religious persecution;"	201	"2"
"a barbaric onechild policy involving forced abortion;"	603	"6"
"the erosion of democracy in Hong Kong;"	202	"2"
"and its destabilizing claims in the South China Sea."	0	"0"
"Our serious trade disputes, especially China’s failure to enforce international standards for the protection of intellectual property and copyrights, as well as its manipulation of its currency, call for a firm response from a new Republican Administration."	406	"4"
"Europe"	NA	NA
"The West has been the bulwark of democracy and freedom, providing hope and faith to the oppressed around the globe."	202	"2"
"Our historic ties to the peoples of Europe have been based on shared culture and values, common interests and goals."	107	"1"
"Their endurance cannot be taken for granted, especially in light of the continent’s economic upheaval and demographic changes."	107	"1"
"Ensuring the continued vitality of our political alliance with Europe through NATO will require effort and understanding on both sides of the Atlantic."	107	"1"
"We honor our special relationship with the United Kingdom and appreciate its staunch support for our fight against terrorism worldwide."	101	"1"
"We thank the several other nations of Europe which have contributed to a united effort in Iraq, Afghanistan, and Libya."	107	"1"
