"quasi"	"cmpcode"	"cmpdomain"
"Strengthening Medicare"	NA	NA
"In 2003, the Congress passed and President Bush signed historic legislation that strengthens and adds a prescription drug benefit to Medicare."	504	"5"
"The new prescription drug benefit will be available to 40 million seniors and people with disabilities on January 1, 2006."	504	"5"
"Until that time, beneficiaries have access to immediate and significant savings on prescription drugs through Medicare-approved prescription drug discount cards."	504	"5"
"Since drug discount cards became available on June 1, four million Medicare beneficiaries have enrolled in the program and 100,000 more enroll each week."	504	"5"
"Seniors are saving up to 30 percent off the retail price of brand name drugs and up to 60 percent off the price of generic drugs."	504	"5"
"In addition, more help is available for those who need it most."	504	"5"
"Lowincome seniors receive $600 this year and next year to assist them with the costs of their prescriptions."	504	"5"
"Under the new drug benefit, seniors who like the coverage they have today can keep it."	504	"5"
"The new law will encourage employers to continue their retiree health benefits by offering them subsidies for their current plans and giving them the option to supplement the new Medicare drug benefit in the same way they supplement current Medicare doctor and hospital benefits."	504	"5"
"The Medicare Prescription Drug and Modernization Act improves many facets of the Medicare program."	504	"5"
"It increases funding for doctors, hospitals, and other health care providers, especially in rural areas where reimbursement levels are far below what is paid in other regions of the country."	504	"5"
"The new law will also transform Medicare into a program that not only enables the treatment of disease, but helps people stay healthy."	504	"5"
"In addition to a new \"Welcome to Medicare\" physical, the program will contain new services and screenings to help detect and prevent heart disease, diabetes, and other major illnesses."	504	"5"
"We also applaud the addition of income relation for the Medicare Part B premium to further protect the Medicare program for the future and to protect low income seniors from increased costs."	504	"5"
"We applaud the President and Republicans in Congress for their determination to follow through on this promise to America's seniors."	504	"5"
"While others spent many years talking about adding a prescription drug benefit to Medicare, this President and this Congress got it done."	504	"5"
"Community Health Centers"	NA	NA
"To improve access for the underserved, the Republican Congress and the White House have championed the largest expansion in the history of the community health centers program."	504	"5"
"Community health centers are locally-controlled, private providers of primary and preventive care services in the most underserved communities in the country."	504	"5"
"Health centers are not federal providers."	504	"5"
"Funds are awarded competitively to underserved communities through the federal grant program."	504	"5"
"Community health centers provide access to doctors and nurses regardless of a patient's ability to pay."	504	"5"
"One in four children from low-income families receives health care at community health centers."	504	"5"
"The President and Congress have already made it possible for community health centers to serve an additional 3 million Americans - a total of 13 million - as part of the President's five-year plan to fund 1,200 new or expanded sites to serve an additional 6.1 million people."	504	"5"
"Today, there are more than 600 new or expanded health centers delivering preventive and primary care to patients in medically underserved communities across America."	504	"5"
"We endorse plans to continue increasing access to community health centers, so that uninsured and low-income Americans have reliable options for receiving high-quality medical care."	504	"5"
"Medicaid and the State Children's Health Insurance Program (SCHIP)"	NA	NA
"The President has worked to help states develop new approaches to expand coverage in their Medicaid and SCHIP programs."	504	"5"
"Waivers and state plan amendments approved by the Department of Health and Human Services have expanded eligibility under these programs to more than 2. 6 million children and improved benefits for more than 8 million children and adults since 2001."	504	"5"
"By working with governors of both parties, the Bush Administration is fostering the creation of innovative approaches to health care access and delivery by the states."	504	"5"
"We support enhancing efforts to reach the parents of children who are eligible for SCHIP so that more children receive health coverage."	504	"5"
"Health Insurance Tax Relief"	NA	NA
"We applaud the President's commitment to increasing health coverage for all Americans."	402	"4"
"He proposed a refundable tax credit that will make health insurance more affordable to millions of Americans who do not have employer-provided insurance or public insurance."	402	"4"
"The Treasury Department estimates the tax credit will extend insurance to between four and five million Americans."	402	"4"
"The Trade Promotion Authority bill, supported by the Republican Congress and signed by President Bush, provides a tax credit to help workers obtain health insurance coverage if they have lost their jobs due to international trade."	402	"4"
"The tax credit has helped thousands of displaced workers get insurance coverage."	402	"4"
"Women's Health"	NA	NA
"As Republicans, we hold dear the health and vitality of our families."	503	"5"
"Our efforts to build healthier families must begin with women - our mothers, daughters, grandmothers, and granddaughters."	503	"5"
"Women have unique health care needs."	503	"5"
"They are underrepresented in medical research and often do not have access to the appropriate level of medical care and treatment."	503	"5"
"Across this country, and at all levels of government, Republicans are aggressively developing health care initiatives targeted specifically at the needs of women - through expanded research, treatment, disease management, prevention, and screening initiatives."	503	"5"
"The enormous increases in the budget of the National Institutes of Health (NIH) brought about by the Republican Congress and President Bush are making possible groundbreaking clinical trials and new research into diseases and health issues that disproportionately affect women."	503	"5"
"This new research also has yielded important discoveries pertaining to conditions that affect the elderly, the majority of whom are women, and should promote future benefit."	503	"5"
"The increasing focus upon health care for the elderly holds promise for advances in the treatment of osteoporosis, heart disease, and other ailments that should no longer be considered the inevitable price of old age."	503	"5"
"We also are leading efforts to reach out to underserved and minority female populations, where disparities persist in life expectancy, infant mortality, and death rates from cancer, heart disease, diabetes, and other illnesses."	503	"5"
"Moreover, we favor increased efforts - both through expanded research and expanded care - to improve maternal and child health care, as well as health care services for women before, during, and after pregnancy."	503	"5"
"Republicans are dedicated to pursuing women's health care initiatives that include access to state-of-the-art medical advances and technology; equality for women in the delivery of health care services; medical research that focuses specifically on women; appropriate representation of women in clinical trials; expanded access to prevention, screening, health promotion, chronic care, and disease management services; and direct access to women's health providers."	503	"5"
"Eliminating Health Care Disparities"	NA	NA
"Disparities in health and health care based upon race, ethnicity, socio-economic status, or geography are unacceptable."	705	"7"
"Historically, African Americans, Hispanics, Asian Americans, Pacific Islanders, American Indians, and Alaska Natives have experienced poorer health outcomes and received lower-quality care than the majority of Americans."	705	"7"
"For example, infant mortality rates are twice as high among African Americans as whites, and African American children are twice as likely to have asthma and six times as likely to die from asthma as white children."	705	"7"
"The prevalence of HIV/AIDS in Latino populations is four times higher than among whites while the prevalence among African Americans is nine times higher than that of whites."	705	"7"
"In addition, Hispanics are nearly twice as likely to die from diabetes as whites, and African American adults are almost twice as likely to die from heart disease as whites."	705	"7"
"There is also strong evidence that people living in rural and other non-metropolitan areas, regardless of their race or ethnicity, are more likely to experience access problems and poorer health outcomes."	705	"7"
"Republicans are committed to addressing these health and health care disparities."	705	"7"
"Progress has been made in recent years in a number of areas, including enhancement of federal research on health disparities, identification of barriers to care for our increasingly diverse population, expansion of the number of health professionals who are committed to serving minority and underserved patients and their communities, and improvement in the quality of care for uninsured and underserved populations."	705	"7"
"Republicans believe we must build on this success and increase these efforts."	705	"7"
"We strongly support initiatives to improve the quality of care delivered to all Americans."	705	"7"
"We applaud President Bush for supporting treatment of mental illness."	705	"7"
"Mental and physical illness should be treated equitably and fairly."	705	"7"
"In addition, we support improved training for health providers, including efforts to improve communication, collaboration, and understanding between patients and doctors."	705	"7"
"We are funding research to find cures and treatments for illnesses that disproportionately affect minority populations, as well as targeted, well-coordinated programs to prevent, manage, and treat these diseases."	705	"7"
"We support efforts to encourage qualified minorities to enter the fields of science and medicine."	705	"7"
"Investing in Cutting Edge Medical Research"	NA	NA
"America is the world's leader in developing the medical and pharmaceutical breakthroughs that have revolutionized health care."	411	"4"
"President Bush and the Republican Congress recognize and strongly support scientific advancement, especially in the area of biomedical research."	411	"4"
"Working together with President Bush, the Republican Congress has fulfilled its pledge to double funding for the National Institutes of Health."	411	"4"
"With increased funding, the NIH is now supporting nearly 40,000 projects, an all-time high."	411	"4"
"Government investment in biomedical research yields tangible benefits, resulting in decreased death rates, better access to health care, and a better quality of life for all Americans - especially for underserved and minority populations."	411	"4"
"Quality research provides benefits including disease prevention, early detection, and new, more effective treatments for heart disease, stroke, diabetes, cancer, Parkinson's Disease, Alzheimer's, and HIV/AIDS."	411	"4"
"Republicans continue to be active leaders in setting sound biomedical research policy and remain committed to placing a high priority on continued world leadership in research, while maintaining accountability for the use of resources and a responsibility to uphold the highest ethical standards."	411	"4"
"Stem Cell Research"	NA	NA
"Republicans have supported, and will continue to support, important scientific research without undermining the fundamental ethical principles that have guided medical research in this country for decades."	411	"4"
"We especially welcome and encourage a stronger emphasis on adult stem cell and cord blood stem cell research, which has already provided benefits to hundreds of patients and provides real promise for treatments to help millions of Americans."	411	"4"
"We recognize that President Bush made a carefully considered decision to allow federal funding for stem cell research for the first time, and did not affect stem cell research in the private sector."	603	"6"
"We strongly support the President's policy that prevents taxpayer dollars from being used to encourage the future destruction of human embryos."	603	"6"
"In addition, we applaud the President's call for a comprehensive ban on human cloning and on the creation of human embryos solely for experimentation."	603	"6"
"In August 2001, President Bush stated: \"[T]he hope [it] offers is amazing…."	603	"6"
"Yet the ethics of medicine are not infinitely adaptable."	603	"6"
"There is at least one bright line: We do not end some lives for the medical benefit of others.”"	603	"6"
"We wholeheartedly agree."	603	"6"
"Long-Term Care Insurance"	NA	NA
"As Americans live longer, we must consider the costs of spending more years in retirement and the increasing health care needs associated with aging."	402	"4"
"There is a growing need for long-term care and it calls for long-term planning, both by individuals and by government."	402	"4"
"We encourage, at all levels of government, regulatory flexibility and sensitivity to individual needs in nursing homes and related facilities."	402	"4"
"Sacrifices are being made by millions of men and women to care for their mothers and fathers."	402	"4"
"We support proposals by President Bush and Republicans in Congress to recognize and reward individual responsibility and compassion by creating an above-the-line tax deduction for premiums of long-term care insurance and allowing an additional personal tax exemption for taking care of an elderly parent at home."	402	"4"
"Honoring America's Veterans"	NA	NA
"As Americans, we must honor our commitment to the 25 million veterans in the United States."	706	"7"
"America is dedicated to honoring its commitment to these patriots."	706	"7"
"Veterans have helped shape the American character, and their service represents the highest form of national service."	706	"7"
"President Bush and Congress have increased funding for veterans services, including substantial increases in Veterans' Administration (VA) health care funding."	706	"7"
"This additional funding has made it possible for the VA to improve health care access for veterans who need it most, including low-income veterans, those with service-connected disabilities, and those who need VA's specialized services."	706	"7"
"President Bush has twice signed legislation effectively providing \"concurrent receipt\" of both military retiree pay and VA disability compensation for combat-injured and highlydisabled veterans, thus reversing a century-old law preventing concurrent receipts."	706	"7"
"In addition, President Bush has fulfilled his promise to cut the disability claims backlog that existed when he took office and reduce waiting times for veterans seeking initial medical care."	706	"7"
"We support more care to more veterans in more places where they need it most."	706	"7"
"We also applaud the President's efforts to maintain and expand our national cemeteries."	706	"7"
"And with World War II veterans dying at the rate of 4,000 a day, we note with great appreciation the opening of the nation's World War II Memorial in Washington, D.C."	706	"7"
"Our veterans have fought and defended this country in many wars and proudly raised the American flag on such far-away places as San Juan Hill, Iwo Jima, and Pork Chop Hill, and it has become a symbol of our American spirit and unity."	601	"6"
"We, as well as they, deplore the deliberate desecration of our flag and state that its deliberate desecration is not \"free speech,\" but rather an assault against both our proud history and our greatest hopes."	601	"6"
"We therefore support a Constitutional amendment that will restore to the people, through their elected representatives, their right to safeguard Old Glory."	601	"6"
"Respecting and Protecting the Environment"	NA	NA
"Republicans know that economic prosperity is essential to environmental progress."	501	"5"
"That belief is supported by compelling historical evidence."	501	"5"
"For example, over the last 30 years, air pollution from the six major pollutants decreased substantially, even as our population grew, our energy consumption increased, and the economy expanded."	501	"5"
"Our Party's environmental policies are geared towards results."	501	"5"
"Thanks to President Bush's strong leadership and the commitment of Congressional Republicans to reform and innovation, air pollution has been reduced, water quality has improved, wetlands have been restored, and more than a thousand brownfields sites are being revitalized."	501	"5"
"Republicans also acknowledge the progress made by states and local communities in environmental stewardship efforts."	501	"5"
"As the laboratories of innovation, they should be given flexibility and authority to address many environmental concerns."	501	"5"
"Finally, we link the security of private property to our environmental agenda because environmental stewardship has been best advanced where property is privately held."	501	"5"
"After all, people who live on the land, work the land, and own the land also love the land and protect it."	501	"5"
"President Bush and the Republican Congress will safeguard private property rights by enforcing the Takings Clause of the Fifth Amendment and by providing just compensation whenever private property is needed to achieve a compelling public purpose."	501	"5"
"Clear Skies"	NA	NA
"We support President Bush's Clear Skies proposal, the most aggressive Presidential initiative in history to reduce power plant emissions."	501	"5"
"Clear Skies, through a proven cap-and-trade system, will reduce by 70 percent emissions of sulfur dioxide, nitrogen oxides, and mercury."	501	"5"
"The market-based policies in Clear Skies, along with a 90 percent cut in pollution from diesel vehicles, will help states meet new, more stringent standards to protect public health."	501	"5"
"The President's plan also provides regulatory certainty, enabling power plants to install state-of-the-art pollution control technologies."	501	"5"
"These steps will lead to significant environmental improvements while ensuring a reliable, affordable electricity supply and keeping America's coal industry strong."	501	"5"
"Revitalizing Urban Communities"	NA	NA
"Two years ago, President Bush fulfilled a campaign promise and signed legislation to clean up more of the abandoned and polluted industrial sites known as brownfields."	501	"5"
"So far, the Bush Administration has restored more than 1,000 brownfields to usable condition, which is more than were restored in the previous seven years."	501	"5"
"And that work continues."	501	"5"
"By prioritizing cleanup of brownfields, we are encouraging growth on existing sites and thus preserving greenfields and undeveloped land."	501	"5"
"We are also opening usable land for small businesses and residents in hundreds of communities, and creating thousands of jobs."	402	"4"
"We support these efforts to revitalize urban neighborhoods, both aesthetically and economically."	402	"4"
"National Parks"	NA	NA
"President Bush's commitment to national parks is producing results: parks are better managed, better funded, and better protected."	501	"5"
"Over the last four years, President Bush has been fulfilling his campaign promise to address the $4. 9 billion maintenance backlog plaguing the National Park system."	501	"5"
"Republicans will continue to support President Bush's approach to improving national parks, and will move forward with common-sense management reforms that maximize visitor satisfaction and protect and conserve the parks' natural resources for future generations."	501	"5"
"Land Conservation and Stewardship"	NA	NA
"Our air, land, and water have all become cleaner in the last four years - and this progress can be seen all across America."	501	"5"
"The 2002 Farm Bill provided unprecedented levels of funding to enhance conservation efforts by farmers and ranchers."	501	"5"
"And last year President Bush worked with the Republican leadership in Congress to pass the Healthy Forests Restoration Act."	501	"5"
"This law, based on the President's Healthy Forests Initiative, is reducing the risk of catastrophic wildfire, saving lives and property, and improving the health of our forests."	501	"5"
"Protecting America's Water Resources"	NA	NA
"America's wetlands serve as habitat for thousands of species of wildlife."	501	"5"
"They also help to trap pollution, clean the water, reduce the impact of floods, and stabilize shore areas."	501	"5"
"Three decades ago, the United States was losing wetlands at the rate of about 500,000 acres each year."	501	"5"
"President Bush is working with the Republican Congress and state and local officials to fulfill his new national goal to increase wetland acres and quality by restoring, improving, and protecting at least three million wetland acres over the next five years."	501	"5"
"To achieve this worthy goal, our Party also will focus on critical resource needs, including implementing a sensible plan to address coastal erosion in the Gulf Coast region."	501	"5"
"Chronic water shortages in the West are one of the greatest environmental challenges facing the nation in the coming decades."	501	"5"
"We support efforts by the Administration to work with states and local communities in the West to expand the use of proven tools like market-based voluntary transfers through water banks and other water-marketing tools."	501	"5"
"We also endorse the President's efforts to work with the state of Florida to implement the Comprehensive Everglades Restoration Plan."	501	"5"
"Our Party reaffirms the traditional primacy of states over water allocation."	501	"5"
"We steadfastly oppose diverting water away from the Great Lakes region."	501	"5"
"Protecting Oceans"	NA	NA
"Republicans are committed to developing an integrated, comprehensive national oceans policy."	501	"5"
"The President and Congress have supported the work of the U.S. Oceans Commission, which will offer important recommendations to improve management, observation, and conservation of oceans and coastal resources for future generations."	501	"5"
"Global Climate Change"	NA	NA
"Republicans are committed to meeting the challenge of long-term global climate change by relying on markets and new technologies to improve energy efficiency."	501	"5"
"These efforts will help reduce emissions over time while allowing the economy to grow."	501	"5"
"Our President and our Party strongly oppose the Kyoto Protocol and similar mandatory carbon emissions controls that harm economic growth and destroy American jobs."	109	"1"
"Modernizing the Endangered Species Act"	NA	NA
"The Endangered Species Act (ESA) serves a noble purpose, which Americans overwhelmingly support."	501	"5"
"Our Party remains committed to the goal of protecting species to enhance their chances for survival."	501	"5"
"Over the last 30 years, successes under ESA have been limited due to confrontation and polarization - including an ever-growing barrage of litigation preventing the Fish and Wildlife Service from protecting new species and recovering plants and animals already listed as threatened or endangered."	501	"5"
"Republicans believe we can achieve greater progress in protecting species for future generations through results-based cooperative conservation programs and voluntary agreements that encourage private stewardship."	501	"5"
"The ESA must be updated to reflect new approaches that focus resources on species in need of recovery, not lawsuits."	501	"5"
"As with other major federal environmental laws, ESA should require peer-reviewed science, so resources can be focused on the most pressing recovery efforts."	501	"5"
"Just as importantly, the Act should encourage expansion of voluntary agreements with private property owners while ensuring that ESA enforcement respects and upholds private property rights."	501	"5"
"Agriculture and Rural America"	NA	NA
"American farm and ranch families embody some of the best values of our nation: hard work and risk-taking, love of the land and love of our country."	703	"7"
"Farming is the first industry of America - the industry that feeds us, the industry that clothes us, and the industry that increasingly provides more of our energy."	703	"7"
"The success of America's farmers and ranchers is essential to the success of the American economy."	703	"7"
"The President put his words into action when he signed the 2002 Farm Bill, passed with strong support from Republicans in Congress."	703	"7"
"And President Bush continues to pursue and enforce international trade agreements that affect farmers and ranchers."	703	"7"
"Republican policies are working, such as the recently revitalized WTO Doha round negotiations that will create new opportunities for U.S. farmers and ranchers by cutting foreign tariffs, expanding quotas for American products, and eliminating agricultural export subsidies."	703	"7"
"Since 2001, the U.S. farm economy has enjoyed tremendous improvement and is today in a position of historic strength."	703	"7"
"Farmers' net cash income for 2003 was $63 billion, an 11. 5 percent increase from 2000."	703	"7"
"And farmers' equity reached a record $1. 16 trillion last year, putting American agriculture in its best financial health ever."	703	"7"
"There is much more to rural America than agriculture, ranching, and forestry."	411	"4"
"The kind of economic development that generates family-sustaining jobs is critical to small towns and rural communities."	411	"4"
"President Bush and the Republican Congress are promoting good schools, accessible health care, decent housing, safe drinking water and waste disposal, and efficient transportation."	411	"4"
"They also are expanding the availability of the Internet and broadband service to allow people in rural America to access world-class technology."	411	"4"
"Revitalizing America's Cities"	NA	NA
"We are proud to meet in a city that enjoyed a new birth of vitality under the leadership of one of America's foremost Republican mayors, Rudy Giuliani."	305	"3"
"New York City evolved from a city plagued by crime, smothered by government, and void of opportunity, into one that attracts both families and young people looking to build careers and enjoy an urban lifestyle."	305	"3"
"New York's turnaround is a testament to the great power of turning Republican ideals into policies and solutions."	305	"3"
"By focusing on economic growth and opportunity, business development, crime control, and the revitalization of urban eyesores, we can inject fresh energy and opportunity into America's urban centers."	305	"3"
"Lower taxes, passed by the Republican Congress, are stimulating development and investment in cities around the country."	305	"3"
"New homeownership opportunities are giving residents a stake in urban neighborhoods."	305	"3"
"Violent crime rates, including robberies and rapes, were down in 2003."	305	"3"
"The President's commitment to cleaning up brownfields and making them ready for productive purposes is transforming once-crumbling communities."	603	"6"
"His Faith-Based Initiative is extending the work of religious and charitable groups that operate in cities - serving meals, helping the homeless, and providing mentors for children."	603	"6"
"And the No Child Left Behind law is bringing new hope to parents and students in inner city schools."	603	"6"
"President Bush is building on the successes of Republican mayors who bring opportunity to inner cities."	601	"6"
"At the same time, the President is working with mayors and local leaders across America to ensure that the unprecedented homeland security funding provided by the Republican Congress is spent on shoring up the security of major cities and preparing first responders for any potential future attack."	601	"6"
"By making America's cities places of opportunity and safety, attractive to citizens of all backgrounds, we ensure that urban centers remain vital and vibrant communities."	601	"6"
"The District of Columbia"	NA	NA
"Washington, D.C."	NA	NA
", is a special responsibility of the federal government and should be a model for urban areas throughout the country."	305	"3"
"The city's downhill slide was stopped in the 1990s, both through its own internal efforts and through the active intervention of Congressional Republicans."	305	"3"
"The D.C. homebuyer's tax credit helped to revitalize marginal neighborhoods and should be reinstated."	305	"3"
"A landmark tuition assistance act opened the doors of America's public colleges and universities to residents of the District."	305	"3"
"And, thanks to President Bush acting in concert with Republicans in Congress, District elementary and high school students are now benefiting from the $14 million D.C. School Choice initiative - the first federally-funded school choice demonstration program."	305	"3"
"Local government reform is an issue of importance to both Congress and residents of the District."	301	"3"
"Recent city administrations have made great strides in improving the operations of city government and, as these efforts continue, we support yielding more budgetary and legal autonomy to local elected officials."	301	"3"
"As the seat of our federal government and a likely target of the September 11th attacks, Washington, D.C. also plays a critical role in homeland security."	605	"6"
"The federal government should continue to work closely with city officials to ensure maximum public safety for both residents of and visitors to the District, and respect the unique budgetary constraints under which the city operates."	605	"6"
"We respect the design of the Framers of the Constitution that our nation's capital has a unique status and should remain independent of any individual state."	0	"0"
"Combating Chronic Homelessness"	NA	NA
"We support efforts to end chronic homelessness by providing support services and housing for chronically homeless individuals."	503	"5"
"Although these individuals comprise roughly ten percent of the homeless population, they consume a disproportionately large share of all homeless emergency services because their housing, health, and other needs have not before been comprehensively addressed."	503	"5"
"By taking on the toughest cases, we can bring help and hope to individuals who may feel that society long ago left them behind."	503	"5"
"Protecting Our Rights, Fighting Criminals, and Supporting Victims"	NA	NA
"Republicans and President Bush strongly support an individual right to own guns, which is explicitly protected by the Constitution's Second Amendment."	601	"6"
"Our Party honors the great American tradition of hunting and we applaud efforts by the Bush Administration to make more public lands available to hunters, to increase access to hunting clinics and safety programs for children and adults, and to improve opportunities for hunting for Americans with disabilities."	601	"6"
"We believe the Second Amendment and all of the rights guaranteed by it should enable law-abiding citizens throughout the country to own firearms in their homes for self-defense."	601	"6"
"To protect the rights and safety of law-abiding citizens, the Congress passed and President Bush signed the Law Enforcement Officers Safety Act, which allows active and retired law enforcement officers to carry concealed guns in public while off-duty."	601	"6"
"We support efforts by the Administration and Congress to enhance the instant background check system for gun purchases and to ensure that records of lawful transactions are destroyed in a timely manner."	601	"6"
"We applaud Congressional Republicans for seeking to stop frivolous lawsuits against firearms manufacturers, which is a transparent attempt to deprive citizens of their Second Amendment rights."	601	"6"
"We oppose federal licensing of lawabiding gun owners and national gun registration as a violation of the Second Amendment and an invasion of privacy of honest citizens."	601	"6"
"We agree that the best way to deter crime is to enforce existing laws and hand down tough penalties against anyone who commits a crime with a gun."	605	"6"
"This approach is working."	605	"6"
"Since Project Safe Neighborhoods was instituted in 2001, hundreds of new federal, state, and local prosecutors have been hired to target criminals who use guns."	605	"6"
"Prosecutions are up 68 percent, and the violent crime victimization rate is down 21 percent."	605	"6"
"The Republican Party and President Bush support a federal Constitutional amendment for victims of violent crime that would provide specific rights for victims protected under the U.S. Constitution."	605	"6"
"We support courts having the option to impose the death penalty in capital murder cases."	605	"6"
"We praise President Bush and Republicans in Congress for the measures they have taken to protect pregnant women from violent crime by passing Laci and Conner's law, which recognizes the common-sense proposition that when a crime of violence against a pregnant woman kills or injures her unborn child, there are two victims and two offenses that should be punished."	605	"6"
"Helping Ex-Offenders Contribute to Society"	NA	NA
"This year, more than 600,000 inmates will be released from prison."	605	"6"
"Studies show that, without intervention, approximately two-thirds will likely be rearrested within three years of their release."	605	"6"
"The President has proposed a four-year, $300 million initiative to reduce recidivism and help released inmates contribute to their communities."	605	"6"
"The initiative will harness the resources and experience of faith-based and community organizations in providing job training and placement services to 50,000 non-violent adult ex-offenders, transitional housing for up to 30,000, and voluntary mentoring support for those desiring it."	605	"6"
"Promoting Drug-Free Communities"	NA	NA
"Drug abuse and addiction ruin lives."	605	"6"
"There can be no debate about it."	605	"6"
"Every adult has a responsibility to teach children about the dangers of drugs - in terms of both physical harm and potential death, as well as lost opportunities for success."	605	"6"
"After witnessing eight years of Presidential inaction on the war against drugs during the prior Administration, we applaud President Bush for his steady commitment to reducing drug use among teens."	605	"6"
"The Administration recently exceeded its two-year goal of reducing drug use among young people."	605	"6"
"The most recent survey shows an 11 percent drop between 2001 and 2003 in the use of illicit drugs by teenagers."	605	"6"
"Among teens, some drugs- such as LSD- have dropped to record-low levels of use."	605	"6"
"For other drugs, we are seeing the lowest levels of use in almost a decade."	605	"6"
"To continue this progress, we must ensure that jail time is used as an effective deterrent to drug use and support the continued funding of grants to assist schools in drug testing."	605	"6"
"At the same time, we should make drug treatment available to people willing to take the courageous step of admitting they have a problem and working hard to 6overcome it."	605	"6"
"The President's Access to Recovery (ATR) program is giving individuals seeking drug treatment expanded access to effective providers through a new voucher program."	605	"6"
"Faith-Based and Community Initiatives"	NA	NA
"The renewal of entire communities is an awesome task that involves one human face, and one human heart at a time."	603	"6"
"But the American people have a long and seasoned history of working wonders."	603	"6"
"Government does have a role to play, but as a partner, not a rival, to the armies of compassion."	603	"6"
"These forces have roots in the areas they serve, often based in local churches, synagogues, mosques, and temples."	603	"6"
"Their leaders are people to whom the disadvantaged are not statistics, but neighbors, friends, and moral individuals created in the image of God."	603	"6"
"We applaud President Bush's efforts to promote the generous and compassionate work of America's faith-based and neighborhood charities."	603	"6"
"The President established the Office of Faith-Based and Community Initiatives in the White House to coordinate federal, state, and local efforts to tear down barriers that have prevented religiously affiliated groups from applying for government grants on an equal footing with secular organizations."	603	"6"
"While the federal government must not promote religious activity, advocate on behalf of any religion, or fund any organization that discriminates on the basis of religion when providing taxpayer-funded services, no organization should be disqualified from receiving federal funds simply because it displays religious symbols, has a statement of faith in its mission statement, or has a religious leader on its board."	603	"6"
"As a result of the President's leadership, the federal government is ending discrimination against faith-based organizations and now welcomes these groups as partners and allies in the effort to deliver social services to people in need."	603	"6"
"Faith-based groups must show that their programs are effective at providing help - whether it be serving the needs of the homeless, mentoring children, or helping Americans who battle addiction."	603	"6"
"Faith can often be a crucial element in the struggle to overcome personal challenges - and now Americans have the option of receiving treatment that meets their physical as well as spiritual needs."	603	"6"
"We commend the President for his steadfast support of people and institutions of faith, and we urge the Congress to act on legislative proposals to enhance private-sector works of charity and compassion."	603	"6"
"We also affirm that the hiring rights of religious organizations must be maintained so that religious charities do not have to abandon their religious character in order to provide publicly funded services."	603	"6"
"Calling Americans to Service"	NA	NA
"We support the President's efforts to encourage volunteer service and civic involvement to strengthen our communities and our nation, and to help people in need."	706	"7"
"In 2002, the President called on all Americans to dedicate at least two years or 4,000 hours over the course of their lifetimes to serving others, and created the USA Freedom Corps to strengthen America's culture of service."	706	"7"
"Today more than 63 million Americans are answering the call to serve."	706	"7"
"The number of volunteers has increased by 4 million since 2002."	706	"7"
"The new Citizens Corps is training people to respond to law enforcement and emergency needs in more than 1,300 communities across America and Peace Corps enrollment is at its highest level in 28 years."	706	"7"
"Ensuring Equal Opportunities"	NA	NA
"Our nation is a land of opportunity for all, and our communities must represent the ideal of equality and justice for every citizen."	503	"5"
"The Republican Party favors aggressive, proactive measures to ensure that no individual is discriminated against on the basis of race, national origin, gender, or other characteristics covered by our civil rights laws."	503	"5"
"We also favor recruitment and outreach policies that cast the widest possible net so that the best qualified individuals are encouraged to apply for jobs, contracts, and university admissions."	503	"5"
"We believe in the principle of affirmative access - taking steps to ensure that disadvantaged individuals of all colors and ethnic backgrounds have the opportunity to compete economically and that no child is left behind educationally."	503	"5"
"We support a reasonable approach to Title IX that seeks to expand opportunities for women without adversely affecting men's athletics."	503	"5"
"We praise President Bush for his strong record on civil rights enforcement, and for becoming the first President ever to ban racial profiling by the federal government."	503	"5"
"Finally, because we are opposed to discrimination, we reject preferences, quotas, and set-asides based on skin color, ethnicity, or gender, which perpetuate divisions and can lead people to question the accomplishments of successful minorities and women."	503	"5"
"Voting Rights"	NA	NA
"The foundation of our democratic republic is our commitment to conducting free and fair elections."	202	"2"
"Unfortunately, in November 2000, too many people believed they were denied the right to vote."	202	"2"
"Many African Americans, Hispanics, and others fear they may lose the right to vote because of inaccurate or insecure technology or because of a rolling back in the gains made by the passage of civil rights legislation."	202	"2"
"Our national commitment to a voting process that has integrity was underscored in 2002 when the Congress passed and the President signed the Help America Vote Act (HAVA)."	202	"2"
"We will continue to do all we can to ensure that every lawful vote counts for all Americans."	202	"2"
"Removing Barriers for Americans with Disabilities"	NA	NA
"We support the New Freedom Initiative, President Bush's plan for fully integrating Americans with disabilities into all aspects of American life."	503	"5"
"The New Freedom Initiative is helping Americans with disabilities by increasing access to assistive technologies, expanding educational opportunities, increasing the ability of Americans with disabilities to integrate into the workforce, and promoting increased access into daily community life."	503	"5"
"These are strong efforts to help Americans with disabilities lead independent, fulfilling lives."	503	"5"
"We applaud the President and Congress for increasing funding for the Individuals with Disabilities Education Act (IDEA), which requires that eligible students with disabilities be provided a free, appropriate public education."	503	"5"
"We also endorse efforts to protect children and their parents from being coerced into administering a controlled substance in order to attend school."	503	"5"
"Native Americans"	NA	NA
"The federal government has a special responsibility, ethical and legal, to make the American dream accessible to Native Americans."	705	"7"
"Unfortunately, the resources that the United States holds in trust for them, financial and otherwise, have been misused and abused."	705	"7"
"While many tribes have become energetic participants in the mainstream of American life, the serious social ills afflicting some reservations have been worsened by decades of mismanagement from Washington."	705	"7"
"In its place, we offer these guiding principles:"	NA	NA
"•Tribal governments are best situated to gauge the needs of their communities and members."	301	"3"
